Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3
,,,,,,,,100,8168,2333,1114
,,,,,,,,101,8378,2393,1142
,,,,,,,,102,9065,2589,1236
,,,,,,,,103,10371,2962,1414
,,,,,,,,104,11136,3181,1518
,,,,,,,,105,11217,3204,1530
,,,,,,,,106,11267,3218,1536
,,,,,,,,107,11216,3203,1530
,,,,,,,,108,11059,3159,1508
,,,,,,,,109,10923,3119,1489
,,,,,,,,110,10869,3104,1482
,,,,,,,,111,10783,3080,1470
,,,,,,,,112,10853,3100,1479
,,,,,,,,113,11542,3296,1574
,,,,,,,,114,12297,3512,1676
,,,,,,,,115,12252,3499,1671
,,,,,,,,116,11974,3420,1632
,,,,,,,,117,11527,3292,1571
,,,,,,,,118,10788,3081,1471
,,,,,,,,119,9795,2797,1335
,,,,,,,,120,8937,2553,1218
,,,,,,,,121,8376,2392,1141
,,,,,,,,122,8071,2305,1100
,,,,,,,,123,7915,2260,1079
,,,,,,,,124,7876,2249,1074
,,,,,,,,125,8068,2304,1100
,,,,,,,,126,8750,2499,1193
,,,,,,,,127,10032,2865,1368
,,,,,,,,128,10800,3085,1473
,,,,,,,,129,10890,3110,1484
,,,,,,,,130,10901,3113,1486
,,,,,,,,131,10853,3100,1479
,,,,,,,,132,10692,3053,1458
,,,,,,,,133,10515,3003,1434
,,,,,,,,134,10423,2976,1421
,,,,,,,,135,10278,2935,1401
,,,,,,,,136,10327,2950,1408
,,,,,,,,137,10930,3121,1490
,,,,,,,,138,11507,3286,1569
,,,,,,,,139,11322,3234,1544
,,,,,,,,140,10996,3140,1499
,,,,,,,,141,10561,3016,1440
,,,,,,,,142,9994,2855,1363
,,,,,,,,143,9224,2635,1257
,,,,,,,,144,8432,2408,1150
,,,,,,,,145,7819,2234,1066
,,,,,,,,146,7480,2136,1020
,,,,,,,,147,7296,2083,994
,,,,,,,,148,7221,2063,984
,,,,,,,,149,7293,2083,994
,,,,,,,,150,7571,2162,1032
,,,,,,,,151,8073,2305,1100
,,,,,,,,152,8602,2456,1172
,,,,,,,,153,9143,2611,1247
,,,,,,,,154,9471,2704,1291
,,,,,,,,155,9563,2731,1303
,,,,,,,,156,9486,2709,1293
,,,,,,,,157,9312,2659,1269
,,,,,,,,158,9115,2603,1242
,,,,,,,,159,8976,2564,1224
,,,,,,,,160,9072,2591,1236
,,,,,,,,161,9736,2780,1328
,,,,,,,,162,10403,2970,1418
,,,,,,,,163,10280,2936,1402
,,,,,,,,164,9950,2842,1357
,,,,,,,,165,9638,2752,1314
,,,,,,,,166,9187,2624,1252
,,,,,,,,167,8597,2455,1172
,,,,,,,,168,7948,2270,1084
