Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Subperiods,Hours_per_period,Sub_Weights,Rep_Periods,Timesteps_per_Rep_Period
,,,,915,1243.619439,9332.657177,3443.504617,8054.517586,3287.546374,6079.793,0,,,,,
,,,,916,1195.582479,8771.183333,3208.994982,7710.729423,3147.22518,5820.291317,0,,,,,
,,,,917,1160.926478,8404.47246,3067.065596,7514.816949,3067.261192,5672.410669,0,,,,,
,,,,918,1145.453866,8223.67491,2994.031457,7505.213173,3063.341298,5665.161449,0,,,,,
,,,,919,1166.131189,8300.196532,3019.747041,7761.583301,3167.98179,5858.677359,0,,,,,
,,,,920,1241.287569,8755.883854,3179.171048,8282.356169,3380.54138,6251.77244,0,,,,,
,,,,921,1363.88521,9620.9458,3489.786267,9080.507441,3706.316238,6854.241112,0,,,,,
,,,,922,1516.684821,10768.04134,3931.016246,9943.14221,4058.410795,7505.383875,0,,,,,
,,,,923,1649.590478,11692.7589,4362.998146,10651.87555,4347.688669,8040.357192,0,,,,,
,,,,924,1722.401266,12511.78986,4727.100747,11230.79629,4583.981999,8477.344042,0,,,,,
,,,,925,1783.572404,13315.12543,5075.769108,11712.03518,4780.405331,8840.597685,0,,,,,
,,,,926,1820.279235,13909.34571,5350.385254,12036.17252,4912.705809,9085.266331,0,,,,,
,,,,927,1833.475357,14338.94189,5541.686343,12295.78239,5018.66864,9281.227698,0,,,,,
,,,,928,1855.920473,14728.4707,5712.427292,12544.12985,5120.034585,9468.687856,0,,,,,
,,,,929,1844.29893,14944.28305,5827.622245,12636.00465,5157.534367,9538.037726,0,,,,,
,,,,930,1857.394748,15051.21585,5861.557993,12641.68878,5159.854413,9542.32828,0,,,,,
,,,,931,1843.154749,15026.8822,5823.504929,12552.03852,5123.262604,9474.657562,0,,,,,
,,,,932,1835.592994,14805.53304,5717.570697,12246.2639,4998.457084,9243.849646,0,,,,,
,,,,933,1813.746238,14412.56497,5523.174153,11912.46123,4862.211586,8991.885315,0,,,,,
,,,,934,1776.706169,14070.37178,5369.926497,11854.32209,4838.481409,8948.000135,0,,,,,
,,,,935,1806.919901,14104.06691,5377.128972,11640.10975,4751.048118,8786.306199,0,,,,,
,,,,936,1711.887996,13420.11459,5124.108299,10915.05094,4455.106807,8239.009917,0,,,,,
,,,,937,1565.532187,12175.7061,4667.444279,10054.06519,4103.685317,7589.111886,0,,,,,
,,,,938,1394.552283,10930.16541,4194.324414,9269.168015,3783.320277,6996.647808,0,,,,,
,,,,939,1283.314071,9988.984946,3834.341366,8744.456001,3569.152878,6600.579341,0,,,,,
,,,,940,1233.012752,9416.344465,3610.120651,8368.231754,3415.592513,6316.593923,0,,,,,
,,,,941,1198.163088,9058.506039,3470.245529,8152.482447,3327.531888,6153.739835,0,,,,,
,,,,942,1172.577917,8914.101587,3397.217821,8089.537984,3301.840363,6106.227453,0,,,,,
,,,,943,1189.817883,9003.315091,3409.556758,8315.460499,3394.053303,6276.760588,0,,,,,
,,,,944,1264.009181,9536.316184,3587.492766,8819.941791,3599.963294,6657.558295,0,,,,,
,,,,945,1392.872636,10412.14411,3911.473475,9612.285186,3923.367598,7255.643006,0,,,,,
,,,,946,1523.786877,11556.37407,4377.402951,10428.6872,4256.591711,7871.887889,0,,,,,
,,,,947,1643.613609,12551.43988,4761.037322,11157.9102,4554.232683,8422.327424,0,,,,,
,,,,948,1744.910299,13449.92253,5144.682434,11799.84403,4816.245547,8906.878453,0,,,,,
,,,,949,1825.428247,14303.58208,5540.665842,12310.57681,5024.707155,9292.394969,0,,,,,
,,,,950,1869.542646,14952.71601,5869.789934,12624.31753,5152.764133,9529.215937,0,,,,,
,,,,951,1891.832475,15379.52378,6079.608682,12917.31768,5272.3556,9750.381293,0,,,,,
,,,,952,1907.563105,15769.77613,6227.713067,13073.25505,5336.003277,9868.087527,0,,,,,
,,,,953,1889.707246,15919.62297,6321.317173,13099.95618,5346.901658,9888.242345,0,,,,,
,,,,954,1859.783607,15907.43576,6394.341093,12937.35657,5280.534709,9765.507253,0,,,,,
,,,,955,1852.5946,15790.01771,6374.797056,12609.94377,5146.897315,9518.366192,0,,,,,
,,,,956,1838.016219,15545.8432,6200.979205,12147.19234,4958.01986,9169.067446,0,,,,,
,,,,957,1811.956716,15055.85319,5908.871804,11800.15448,4816.372261,8907.11279,0,,,,,
,,,,958,1798.661097,14699.09593,5709.339173,11757.45322,4798.943237,8874.880587,0,,,,,
,,,,959,1807.965666,14698.01866,5651.738377,11498.90882,4693.415292,8679.723475,0,,,,,
,,,,960,1713.022683,13967.50021,5358.616577,10785.22468,4402.11669,8141.013141,0,,,,,
,,,,961,1559.784166,12753.81113,4885.497169,9963.141147,4066.573597,7520.479676,0,,,,,
,,,,962,1416.295986,11556.44665,4397.970472,9232.197698,3768.230405,6968.741497,0,,,,,
,,,,963,1317.95043,10660.27593,4026.677668,8805.877911,3594.222955,6646.942454,0,,,,,
,,,,964,1281.553881,10087.46505,3795.254187,8518.194025,3476.801383,6429.789972,0,,,,,
,,,,965,1254.40757,9709.263206,3659.487887,8327.824849,3399.099958,6286.093572,0,,,,,
,,,,966,1236.39059,9546.131094,3593.66324,8284.639974,3381.473542,6253.496325,0,,,,,
,,,,967,1262.031986,9627.445247,3619.380015,8547.184322,3488.634115,6451.672724,0,,,,,
,,,,968,1347.908262,10122.34831,3807.596514,9099.670868,3714.138017,6868.706246,0,,,,,
,,,,969,1491.313502,10972.27857,4158.328189,9875.616435,4030.849354,7454.413381,0,,,,,
,,,,970,1624.987115,12111.47746,4621.158081,10574.24137,4316.001362,7981.756569,0,,,,,
,,,,971,1733.011207,13044.10547,5007.889185,11134.2703,4544.583778,8404.483312,0,,,,,
,,,,972,1789.02964,13853.73973,5303.06784,11468.0651,4680.826064,8656.441704,0,,,,,
,,,,973,1813.437646,14488.93947,5569.457536,11671.64588,4763.919962,8810.110623,0,,,,,
,,,,974,1821.482609,14966.81684,5690.825778,11568.46197,4721.804228,8732.224287,0,,,,,
,,,,975,1826.025976,15141.25422,5664.086579,11287.27172,4607.033113,8519.973404,0,,,,,
,,,,976,1812.210489,15127.59479,5550.9468,11195.10812,4569.41545,8450.405532,0,,,,,
,,,,977,1783.331105,14847.66288,5371.987183,11271.09118,4600.428833,8507.75984,0,,,,,
,,,,978,1754.836878,14422.03331,5197.139492,11401.91095,4653.824465,8606.50655,0,,,,,
,,,,979,1752.883354,14102.02311,5132.340117,11399.86357,4652.988803,8604.961128,0,,,,,
,,,,980,1750.170804,13720.78708,5070.622171,11117.25941,4537.64058,8391.642975,0,,,,,
,,,,981,1747.171695,13256.03284,4977.027145,10886.09703,4443.288929,8217.154634,0,,,,,
,,,,982,1739.69592,12963.87533,4879.321454,10911.33867,4453.591603,8236.207788,0,,,,,
,,,,983,1715.78653,12975.52254,4901.945288,10756.55016,4390.412847,8119.36875,0,,,,,
,,,,984,1632.695704,12507.75943,4717.846024,10214.85353,4169.312975,7710.479778,0,,,,,
,,,,985,1502.581671,11647.10139,4380.483392,9522.083548,3886.550735,7187.556087,0,,,,,
,,,,986,1363.04789,10720.67757,3992.73132,8881.186924,3624.961217,6703.787969,0,,,,,
,,,,987,1279.558416,9945.468195,3653.315565,8397.401053,3427.498306,6338.611791,0,,,,,
,,,,988,1228.406781,9416.69305,3424.98431,8053.814615,3287.259449,6079.262376,0,,,,,
,,,,989,1204.182563,9049.985669,3274.826527,7838.700022,3199.45789,5916.887388,0,,,,,
,,,,990,1195.166793,8848.042839,3197.687402,7729.032403,3154.695757,5834.106959,0,,,,,
,,,,991,1195.131245,8792.092863,3171.973633,7745.812012,3161.544553,5846.772715,0,,,,,
,,,,992,1216.616618,8896.463606,3223.391714,7838.262304,3199.27923,5916.556986,0,,,,,
,,,,993,1263.741049,9188.638514,3327.274044,8248.260361,3366.624774,6226.035895,0,,,,,
,,,,994,1389.283018,9924.163434,3610.118875,9024.230168,3683.346005,6811.761328,0,,,,,
,,,,995,1527.859152,10815.0514,3996.843568,9777.189473,3990.675228,7380.117739,0,,,,,
,,,,996,1622.862481,11639.26556,4384.59717,10248.4344,4183.019403,7735.827632,0,,,,,
,,,,997,1679.348472,12323.92437,4744.584267,10617.02446,4333.463785,8014.050537,0,,,,,
,,,,998,1685.063725,12754.36068,4947.204691,10910.36155,4453.192778,8235.470225,0,,,,,
,,,,999,1691.071655,13075.46586,5006.857947,11078.20951,4521.701905,8362.166935,0,,,,,
,,,,1000,1677.190569,13269.20593,5065.489341,11162.80094,4556.228896,8426.019102,0,,,,,
,,,,1001,1670.790064,13239.24165,5234.159554,11197.36861,4570.338096,8452.111818,0,,,,,
,,,,1002,1666.824453,13212.7351,5359.64054,11218.46083,4578.947136,8468.032865,0,,,,,
,,,,1003,1671.883364,13256.76133,5393.584608,11121.58296,4539.405289,8394.906523,0,,,,,
,,,,1004,1685.483061,13243.88563,5359.640014,10875.76071,4439.070039,8209.35247,0,,,,,
,,,,1005,1677.433766,13053.4568,5222.848258,10580.55854,4318.579792,7986.524964,0,,,,,
,,,,1006,1681.979449,12865.45907,5087.082396,10577.8616,4317.479004,7984.489232,0,,,,,
,,,,1007,1689.134492,12969.01723,5088.10851,10395.01281,4242.847113,7846.469445,0,,,,,
,,,,1008,1613.829396,12531.78085,4880.347833,9917.813378,4048.072534,7486.264908,0,,,,,
,,,,1009,1169.92642,8085.784289,3012.546839,6627.57489,2705.122879,5002.693581,0,,,,,
,,,,1010,1079.477438,7421.758983,2739.995218,6186.380975,2525.044378,4669.667097,0,,,,,
,,,,1011,1031.373795,6884.662323,2506.511253,5867.720918,2394.979516,4429.132866,0,,,,,
,,,,1012,1006.037189,6530.976409,2341.947083,5667.406347,2313.218761,4277.929382,0,,,,,
,,,,1013,983.34667,6326.052934,2254.529659,5547.318375,2264.203438,4187.283356,0,,,,,
,,,,1014,971.5654,6226.650492,2207.208576,5489.285641,2240.516693,4143.478496,0,,,,,
,,,,1015,980.143601,6229.314866,2201.045676,5537.069942,2260.020419,4179.547529,0,,,,,
,,,,1016,1012.430825,6383.828011,2252.467179,5733.417836,2340.162129,4327.756846,0,,,,,
,,,,1017,1082.763161,6727.631665,2392.348652,6005.941486,2451.395871,4533.465923,0,,,,,
,,,,1018,1183.342027,7222.50123,2588.801338,6410.054102,2616.339203,4838.502324,0,,,,,
,,,,1019,1282.468607,7866.836546,2894.27003,6829.170459,2787.406489,5154.864002,0,,,,,
,,,,1020,1364.263635,8440.188106,3159.625521,7162.229281,2923.348376,5406.266853,0,,,,,
,,,,1021,1387.470752,8794.169817,3308.764407,7355.553515,3002.255943,5552.193821,0,,,,,
,,,,1022,1406.960748,9013.746948,3386.928747,7481.02301,3053.467797,5646.901983,0,,,,,
,,,,1023,1409.437556,9151.284677,3440.418673,7520.164495,3069.443857,5676.447158,0,,,,,
,,,,1024,1395.915998,9140.650979,3432.181783,7519.362902,3069.116677,5675.842091,0,,,,,
,,,,1025,1374.793129,9103.594095,3442.474717,7557.035492,3084.493189,5704.278499,0,,,,,
,,,,1026,1365.496382,9124.916367,3458.928369,7662.933522,3127.716719,5784.213529,0,,,,,
,,,,1027,1409.361451,9360.341225,3553.546615,7877.942479,3215.475161,5946.50878,0,,,,,
,,,,1028,1510.712837,9901.578655,3735.603759,8209.881684,3350.960064,6197.066511,0,,,,,
,,,,1029,1570.818112,10370.08515,3900.167182,8144.3163,3324.198779,6147.57578,0,,,,,
,,,,1030,1529.869232,10147.67048,3813.764584,7903.858123,3226.052937,5966.07069,0,,,,,
,,,,1031,1424.417713,9712.39713,3646.118824,7512.983604,3066.512891,5671.026805,0,,,,,
,,,,1032,1317.930554,9055.184491,3402.360579,7053.261128,2878.871739,5324.014403,0,,,,,
,,,,1033,1204.930749,8312.00458,3102.026645,6532.296539,2666.233896,4930.774605,0,,,,,
,,,,1034,1109.193477,7579.359053,2805.816298,6085.369126,2483.8152,4593.420304,0,,,,,
,,,,1035,1050.871466,6975.012309,2548.682312,5779.08457,2358.801545,4362.227475,0,,,,,
,,,,1036,1033.999595,6620.332846,2385.151389,5612.327673,2290.73775,4236.354336,0,,,,,
,,,,1037,1013.586204,6437.672215,2300.806563,5536.147007,2259.643713,4178.85087,0,,,,,
,,,,1038,1028.280647,6393.973364,2275.098392,5578.105817,2276.769696,4210.522647,0,,,,,
,,,,1039,1066.012749,6546.953271,2314.183309,5861.41861,2392.407155,4424.375695,0,,,,,
,,,,1040,1187.689187,7109.932653,2496.22955,6474.076064,2642.470522,4886.828034,0,,,,,
,,,,1041,1395.886777,8078.246592,2823.300215,7046.414242,2876.077102,5318.846166,0,,,,,
,,,,1042,1475.98341,8904.922456,3142.140799,7366.301165,3006.642723,5560.306472,0,,,,,
,,,,1043,1501.10653,9512.342017,3398.24421,7659.381082,3126.266749,5781.53204,0,,,,,
,,,,1044,1530.975489,10010.33969,3611.149567,7870.983401,3212.634732,5941.255857,0,,,,,
,,,,1045,1550.956493,10317.27192,3712.971294,7988.723925,3260.691916,6030.129959,0,,,,,
,,,,1046,1560.808094,10457.88709,3670.805528,7999.104579,3264.928902,6037.96559,0,,,,,
,,,,1047,1552.39915,10389.57858,3540.177205,7949.234153,3244.573699,6000.321887,0,,,,,
,,,,1048,1536.023903,10181.13511,3417.787429,7783.145715,3176.782744,5874.953321,0,,,,,
,,,,1049,1512.337327,9712.415053,3224.426566,7633.354263,3115.643596,5761.886211,0,,,,,
,,,,1050,1490.259801,9183.764781,3069.115934,7546.78507,3080.309358,5696.541171,0,,,,,
,,,,1051,1509.010148,8928.965175,2976.553179,7603.23319,3103.349324,5739.149916,0,,,,,
,,,,1052,1546.61951,8996.176993,2883.982032,7454.579305,3042.674488,5626.941477,0,,,,,
,,,,1053,1518.654913,8952.286923,2588.796914,7055.102998,2879.62352,5325.404702,0,,,,,
,,,,1054,1417.222262,8492.313797,2239.098379,6512.433469,2658.12655,4915.781361,0,,,,,
,,,,1055,1288.887718,8012.227878,2038.535432,5942.680377,2425.575104,4485.714529,0,,,,,
,,,,1056,1179.86802,7509.854407,1889.40116,5416.112008,2210.650012,4088.24483,0,,,,,
,,,,1057,1059.234578,6936.782353,1736.150146,5036.036966,2055.517899,3801.352715,0,,,,,
,,,,1058,968.54306,6379.608632,1611.698645,4723.167794,1927.816656,3565.18962,0,,,,,
,,,,1059,923.758074,5990.46172,1517.073277,4517.966105,1844.061166,3410.297191,0,,,,,
,,,,1060,923.143679,5764.043551,1456.389957,4364.910713,1781.589802,3294.766362,0,,,,,
,,,,1061,920.273272,5646.341032,1420.392331,4294.138648,1752.703349,3241.345471,0,,,,,
,,,,1062,924.240921,5628.497287,1411.135388,4279.644127,1746.787239,3230.404568,0,,,,,
,,,,1063,964.033613,5784.886029,1438.906001,4441.049325,1812.666675,3352.238084,0,,,,,
,,,,1064,1041.388762,6302.510282,1539.702158,4838.784885,1975.007135,3652.46089,0,,,,,
,,,,1065,1198.359785,7269.375336,1713.521005,5223.681184,2132.107101,3942.992235,0,,,,,
,,,,1066,1301.573836,8128.55555,1868.828572,5421.313798,2212.773184,4092.171298,0,,,,,
,,,,1067,1338.657901,8662.071791,2015.908257,5624.385138,2295.659147,4245.455675,0,,,,,
,,,,1068,1398.647495,9016.34625,2164.015369,5830.459337,2379.770762,4401.006701,0,,,,,
,,,,1069,1452.342714,9289.611062,2289.495979,5929.850052,2420.338255,4476.029813,0,,,,,
,,,,1070,1458.828911,9431.070353,2371.777129,5973.715582,2438.242489,4509.140839,0,,,,,
,,,,1071,1462.214997,9492.257202,2426.288625,6006.62833,2451.676215,4533.984374,0,,,,,
,,,,1072,1465.484935,9506.070459,2442.744889,5999.749539,2448.868555,4528.792055,0,,,,,
,,,,1073,1442.644794,9420.155402,2446.861883,6005.421123,2451.183479,4533.073138,0,,,,,
,,,,1074,1449.975275,9416.611859,2450.973237,6070.56927,2477.774464,4582.248926,0,,,,,
,,,,1075,1479.694044,9602.249526,2518.857536,6265.794779,2557.458059,4729.611033,0,,,,,
,,,,1076,1557.975484,10144.84912,2639.19495,6566.829926,2680.329105,4956.841449,0,,,,,
,,,,1077,1575.078136,10446.06237,2785.247968,6570.108741,2681.667392,4959.316397,0,,,,,
,,,,1078,1517.792777,10200.15561,2722.507282,6389.084246,2607.780109,4822.673644,0,,,,,
,,,,1079,1458.266514,9678.396476,2642.279259,6079.14669,2481.275439,4588.723421,0,,,,,
,,,,1080,1347.262062,8953.847464,2474.630119,5669.908677,2314.240116,4279.818216,0,,,,,
,,,,1081,1234.120828,8096.617607,2263.782651,5260.097089,2146.970682,3970.480059,0,,,,,
,,,,1082,1139.413646,7322.089277,2070.418741,4953.256294,2021.729991,3738.867365,0,,,,,
,,,,1083,1083.103496,6787.543528,1931.56989,4755.181482,1940.88342,3589.354518,0,,,,,
,,,,1084,1063.15892,6477.709405,1850.315765,4638.49349,1893.25584,3501.2749,0,,,,,
,,,,1085,1040.74157,6326.348894,1812.259636,4569.392764,1865.051563,3449.115586,0,,,,,
,,,,1086,1045.014996,6286.045391,1808.147252,4557.889694,1860.35645,3440.432721,0,,,,,
,,,,1087,1070.166329,6455.736965,1853.400597,4558.302748,1860.525042,3440.744507,0,,,,,
,,,,1088,1187.88019,7090.797969,2023.107349,4559.018972,1860.817377,3441.285134,0,,,,,
,,,,1089,1360.170542,8398.232402,2357.377412,5820.578626,2375.737833,4393.548441,0,,,,,
,,,,1090,1453.257879,9244.302473,2621.708047,6173.645889,2519.846402,4660.054269,0,,,,,
,,,,1091,1464.464706,9433.862215,2723.534213,6344.113793,2589.424888,4788.728589,0,,,,,
,,,,1092,1488.866333,9619.450991,2813.009958,6504.875785,2655.041792,4910.076593,0,,,,,
,,,,1093,1501.088103,9776.478478,2894.264427,6602.603068,2694.930335,4983.844096,0,,,,,
,,,,1094,1488.874899,9811.041037,2931.291501,6654.114253,2715.955233,5022.726293,0,,,,,
,,,,1095,1482.367018,9769.946392,2934.381218,6667.937888,2721.597513,5033.16079,0,,,,,
,,,,1096,1479.104,9735.35406,2953.9229,6637.780596,2709.288458,5010.397156,0,,,,,
,,,,1097,1459.754984,9651.137587,2939.528661,6620.499714,2702.235062,4997.353024,0,,,,,
,,,,1098,1446.276058,9624.035362,2915.868014,6667.300017,2721.337158,5032.679305,0,,,,,
,,,,1099,1458.542287,9738.350614,2943.63879,6770.414338,2763.424485,5110.513108,0,,,,,
,,,,1100,1495.373528,10009.26123,3046.487321,6943.270753,2833.97787,5240.990347,0,,,,,
,,,,1101,1495.96934,10213.48456,3141.113027,6881.313644,2808.689345,5194.223251,0,,,,,
,,,,1102,1462.776585,9975.708417,3085.570428,6780.676054,2767.612925,5118.258961,0,,,,,
,,,,1103,1429.031217,9727.441421,3024.889213,6538.899037,2668.928783,4935.75837,0,,,,,
,,,,1104,1330.020228,9169.8016,2866.49702,6135.152237,2504.134764,4630.998099,0,,,,,
,,,,1105,1211.446226,8319.568466,2616.567631,5665.249936,2312.338596,4276.301658,0,,,,,
,,,,1106,1119.559123,7494.03212,2374.862114,5287.849291,2158.29807,3991.428259,0,,,,,
,,,,1107,1047.505471,6955.336715,2210.299262,5089.600461,2077.380472,3841.784058,0,,,,,
,,,,1108,1021.482513,6655.403574,2121.845079,4947.985992,2019.578856,3734.889182,0,,,,,
,,,,1109,1003.176873,6504.45465,2072.476991,4889.034031,1995.516917,3690.390462,0,,,,,
,,,,1110,1009.54447,6465.60739,2062.192668,4938.024023,2015.51276,3727.369587,0,,,,,
,,,,1111,1047.191315,6641.349346,2125.960268,5207.476714,2125.493055,3930.760612,0,,,,,
,,,,1112,1160.992716,7314.443614,2336.808051,5782.70223,2360.278136,4364.958195,0,,,,,
,,,,1113,1345.278657,8663.707956,2726.618568,6341.275794,2588.266525,4786.586381,0,,,,,
,,,,1114,1436.151544,9506.964016,2986.834441,6562.080301,2678.39049,4953.256289,0,,,,,
,,,,1115,1461.381704,9640.744115,3073.226107,6762.637134,2760.250127,5104.642639,0,,,,,
,,,,1116,1471.003312,9713.104557,3130.831288,6918.737846,2823.964475,5222.472169,0,,,,,
,,,,1117,1463.157366,9793.607397,3186.367744,6975.514132,2847.138385,5265.328623,0,,,,,
,,,,1118,1444.384492,9799.78721,3204.885551,6986.991923,2851.823181,5273.992406,0,,,,,
,,,,1119,1433.75864,9759.15124,3180.199151,7009.413994,2860.975014,5290.917262,0,,,,,
,,,,1120,1401.451093,9716.890462,3190.486157,7005.752603,2859.480574,5288.153534,0,,,,,
,,,,1121,1373.653115,9624.436922,3158.596417,6996.257879,2855.605191,5280.98663,0,,,,,
,,,,1122,1362.092568,9597.372855,3156.54465,7042.480704,2874.471582,5315.877014,0,,,,,
,,,,1123,1378.66695,9791.431265,3202.823942,7198.903573,2938.317421,5433.949716,0,,,,,
,,,,1124,1488.929608,10341.80695,3356.075166,7523.816002,3070.934262,5679.203426,0,,,,,
,,,,1125,1551.14759,10805.0934,3539.15725,7504.33918,3062.984567,5664.501732,0,,,,,
,,,,1126,1519.761356,10608.79254,3504.18916,7294.400917,2977.295789,5506.033994,0,,,,,
,,,,1127,1459.257777,10191.90194,3376.649663,6962.085589,2841.657367,5255.192354,0,,,,,
,,,,1128,1360.85692,9493.074712,3159.624069,6478.711171,2644.362396,4890.326753,0,,,,,
,,,,1129,1221.09054,8566.572502,2857.243532,5930.361335,2420.546941,4476.415744,0,,,,,
,,,,1130,1122.663323,7700.156232,2584.686702,5552.643291,2266.376866,4191.302763,0,,,,,
,,,,1131,1055.578226,7104.500537,2382.062285,5292.030989,2160.00488,3994.584731,0,,,,,
,,,,1132,1030.350472,6778.446396,2266.868068,5132.602155,2094.93212,3874.243035,0,,,,,
,,,,1133,1013.06684,6601.68427,2203.099732,5036.861708,2055.854527,3801.975255,0,,,,,
,,,,1134,1018.395791,6561.78851,2188.699323,5099.573059,2081.450905,3849.311676,0,,,,,
,,,,1135,1061.216338,6729.164556,2242.184094,5366.331611,2190.331555,4050.669083,0,,,,,
,,,,1136,1159.393876,7408.810923,2466.402189,6002.417386,2449.957468,4530.805826,0,,,,,
,,,,1137,1339.467702,8757.194459,2895.297214,6578.775232,2685.204723,4965.858126,0,,,,,
,,,,1138,1432.447784,9623.198182,3205.910762,6837.796816,2790.927438,5161.375436,0,,,,,
,,,,1139,1427.475281,9773.347841,3309.788459,7051.809052,2878.279057,5322.918332,0,,,,,
,,,,1140,1423.652772,9859.786575,3377.672066,7204.105316,2940.440574,5437.876149,0,,,,,
,,,,1141,1421.863373,9934.904697,3422.93047,7235.427083,2953.224923,5461.518764,0,,,,,
,,,,1142,1413.564594,9904.263371,3411.615974,7225.588147,2949.209045,5454.092038,0,,,,,
,,,,1143,1399.340084,9813.525675,3381.788812,7222.643721,2948.007243,5451.869497,0,,,,,
,,,,1144,1394.043009,9776.535205,3380.764101,7211.188824,2943.331791,5443.222995,0,,,,,
,,,,1145,1384.088805,9664.135804,3361.216253,7153.335997,2919.718478,5399.553935,0,,,,,
,,,,1146,1374.674403,9634.339118,3336.534654,7191.04346,2935.109223,5428.016666,0,,,,,
,,,,1147,1397.199764,9786.861166,3380.763977,7366.761245,3006.83051,5560.653754,0,,,,,
,,,,1148,1473.180835,10243.65505,3513.442975,7696.281339,3141.328024,5809.385467,0,,,,,
,,,,1149,1504.637093,10585.15193,3670.808292,7683.241998,3136.005863,5799.542979,0,,,,,
,,,,1150,1471.088457,10325.08191,3607.032364,7472.087258,3049.820565,5640.157008,0,,,,,
,,,,1151,1405.686247,9937.075843,3479.497989,7183.21357,2931.913361,5422.106429,0,,,,,
,,,,1152,1321.706219,9382.77891,3299.503701,6765.524782,2761.428755,5106.822323,0,,,,,
,,,,1153,1198.264178,8631.787504,3047.523006,6286.597172,2565.948801,4745.313307,0,,,,,
,,,,1154,1109.229918,7849.408662,2772.901446,5874.303753,2397.666378,4434.101789,0,,,,,
,,,,1155,1055.645409,7254.734874,2550.739016,5605.704893,2288.034585,4231.355262,0,,,,,
,,,,1156,1023.989075,6889.752417,2412.923787,5441.514206,2221.018219,4107.419175,0,,,,,
,,,,1157,1006.520153,6696.084942,2347.097778,5353.367855,2185.040246,4040.883649,0,,,,,
,,,,1158,1007.533767,6609.639002,2315.211506,5357.848441,2186.869049,4044.26573,0,,,,,
,,,,1159,1022.501956,6657.080039,2333.721173,5493.889023,2242.395618,4146.953268,0,,,,,
,,,,1160,1079.246424,6912.506511,2422.174497,5756.626548,2349.635039,4345.275483,0,,,,,
,,,,1161,1161.198919,7463.14013,2611.425227,6081.084672,2482.066449,4590.186269,0,,,,,
,,,,1162,1239.177127,8036.45397,2821.242163,6404.118611,2613.916563,4834.022036,0,,,,,
,,,,1163,1312.760856,8618.768626,3034.142969,6740.740709,2751.312843,5088.114557,0,,,,,
,,,,1164,1373.1079,9026.367215,3184.308314,6958.485442,2840.187924,5252.474854,0,,,,,
,,,,1165,1389.248149,9141.287738,3240.885076,7030.42176,2869.549582,5306.774558,0,,,,,
,,,,1166,1373.482227,9107.240933,3226.478332,7015.273146,2863.366496,5295.339928,0,,,,,
,,,,1167,1360.257549,8984.469156,3187.399181,7004.650726,2859.03083,5287.321804,0,,,,,
,,,,1168,1333.473275,8820.196794,3141.110694,6932.840395,2829.720596,5233.117199,0,,,,,
,,,,1169,1301.495215,8689.649452,3116.434683,6923.281123,2825.818866,5225.901571,0,,,,,
,,,,1170,1297.101958,8657.819737,3078.372058,6994.516209,2854.894307,5279.671964,0,,,,,
,,,,1171,1335.59693,8860.063066,3152.426833,7237.850948,2954.214252,5463.348371,0,,,,,
,,,,1172,1448.579739,9434.277447,3335.509519,7628.204637,3113.541715,5757.999118,0,,,,,
,,,,1173,1476.424697,9941.048259,3563.841782,7646.474044,3120.998589,5771.789418,0,,,,,
,,,,1174,1437.728477,9719.873038,3509.325108,7491.562235,3057.769507,5654.857308,0,,,,,
,,,,1175,1396.451605,9427.743084,3415.732689,7223.990064,2948.556768,5452.885757,0,,,,,
,,,,1176,1328.39155,9000.160602,3262.48066,6869.014879,2803.669459,5184.939772,0,,,,,
,,,,1177,1228.003727,8416.273167,3070.150794,7138.200652,2913.540808,5388.12932,0,,,,,
,,,,1178,1158.483707,7767.386788,2825.361135,6683.624825,2728.000321,5045.001764,0,,,,,
,,,,1179,1096.873159,7269.590796,2616.566835,6268.245962,2558.458538,4731.46126,0,,,,,
,,,,1180,1063.341287,6940.294316,2488.004098,5967.567492,2435.733073,4504.500075,0,,,,,
,,,,1181,1057.429083,6745.585616,2420.114974,5765.781682,2353.371814,4352.186054,0,,,,,
,,,,1182,1043.63978,6659.2019,2393.379952,5645.718158,2304.36647,4261.558482,0,,,,,
,,,,1183,1063.746345,6674.079167,2406.744918,5631.911213,2298.731003,4251.136584,0,,,,,
,,,,1184,1092.808411,6842.070329,2481.830297,5701.83604,2327.271646,4303.917954,0,,,,,
,,,,1185,1160.22096,7157.725862,2603.195903,5893.957002,2405.688083,4448.936655,0,,,,,
,,,,1186,1246.256105,7620.044759,2778.045815,6086.629917,2484.329806,4594.371987,0,,,,,
,,,,1187,1345.122286,8228.59887,3007.40565,6472.954594,2642.012781,4885.981514,0,,,,,
,,,,1188,1398.143731,8577.852202,3149.341615,6806.508817,2778.156872,5137.75831,0,,,,,
,,,,1189,1411.223665,8709.734971,3199.743844,6966.127287,2843.307034,5258.243149,0,,,,,
,,,,1190,1411.190188,8761.502359,3204.877955,7025.019327,2867.344515,5302.696639,0,,,,,
,,,,1191,1400.445959,8759.064592,3188.42051,7018.495377,2864.681688,5297.772165,0,,,,,
,,,,1192,1375.671786,8661.180416,3149.346204,6992.247962,2853.968495,5277.959823,0,,,,,
