Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10
,,,,,,,,21,10969.105276031882,3133.100754612207,1495.3540317368784,2387.180225564912,801.4109449167343,9515.03583329884,9548.687554841026,7197.958169268399,3931.4850595608123,5240.991637619391
,,,,,,,,22,10559.26133488871,3016.437157241541,1439.6591872660038,3075.780456618862,5514.205469625719,4025.0101319206433,2493.2632979408136,6443.274971888464,3757.201776556898,1313.3876144245583
,,,,,,,,23,9457.937103303979,2701.1301373208225,1289.3881918068516,437.06419895578193,5416.380381823772,9802.138880003893,8257.90863967793,628.3789215977284,6463.169730409927,4513.8826393587815
,,,,,,,,24,8397.597265833567,2398.4353981969325,1145.4222730802512,6515.5000203735735,4014.2179148870237,4231.728030377291,8093.422521296433,650.86675125725,859.9775525381762,2750.1467095186435
,,,,,,,,25,7711.371384893844,2202.945045846087,1050.8461220919735,8905.461215914009,7438.4469250144675,5605.832648875196,7443.997099309603,8985.91618342346,8196.569290359545,536.9331096199528
,,,,,,,,26,7291.018624747001,2083.128378276214,994.100431499007,6089.222499962301,739.6050612552901,1849.1732533021652,6721.284108025812,2165.406299205041,9222.899265266446,7070.4927975040355
,,,,,,,,27,7094.503709378351,2026.3731146904847,966.7784323246157,8592.726385034139,8449.670862281248,3058.1602436383364,1766.060153179073,2799.828903996301,5646.854065633696,1083.58753650188
,,,,,,,,28,7015.687566850818,2004.3016232960344,956.269971103696,8941.132372105016,1741.8546086900187,9501.603157960115,5449.773956007353,8465.953335603646,9720.68026556279,4666.488809811433
,,,,,,,,29,7188.032198511024,2052.648699683878,980.4394319118113,9160.50264068064,3160.6713463216574,8193.600080970571,897.4119511509391,9307.605070722131,8839.266622611714,9243.533847634497
,,,,,,,,30,7671.437872679894,2191.383788448994,1045.5918914815138,5737.022946786064,6144.034941969558,2395.68892602898,2686.52326757855,8560.78612765732,4845.870587673653,7141.138184573394
,,,,,,,,31,8884.155585703538,2537.170486962049,1210.5747326499536,5347.9669530264955,8600.74062456808,8353.283354559666,102.99445752005886,1990.3386123724727,5500.513607031846,6353.911849376772
,,,,,,,,32,9950.800714576153,2841.9672728854102,1356.6423436207378,4025.4484218320017,4291.1293113308775,6156.7316580012375,6109.845928497641,7972.682011962185,567.3729805107272,5085.789727845812
,,,,,,,,33,10515.12429507329,3003.824876444712,1433.354110533452,7464.460475325915,6913.573444693914,2353.9595635083383,1630.4406192840063,7504.987732260065,1596.1530883548733,1316.673592120787
,,,,,,,,34,10867.169731696273,3104.7231228193423,1481.6930321496827,10259.427651457685,1392.6414407129687,6795.178788454738,9042.497372791788,5561.241185652157,6246.698630481633,7665.850471885795
,,,,,,,,35,11166.671073300899,3189.856018197936,1522.6760309112697,3014.5219315133204,714.6430705970301,9028.976278982806,318.81060033239515,815.9783686250129,3288.6850401901997,4517.278192461117
,,,,,,,,36,11328.506885957433,3236.1010477863083,1543.6929533531093,4262.9970648383105,2452.76976479725,2085.4576488541443,3716.459621211235,7088.372631257497,5400.7272129337325,4549.907615796614
,,,,,,,,37,11401.017737082764,3257.121515781023,1554.2014145740288,2751.106628070606,7322.211985283954,321.8064209372561,298.69788080306245,1401.0459372835892,6996.126681303286,2257.2316457462903
,,,,,,,,38,11535.530620329753,3294.958358171509,1572.0657986495926,10510.363492686549,1525.0114584232183,9156.609782955966,2694.922589521689,3389.9143109249826,7629.771654520463,8221.51878857896
,,,,,,,,39,11507.156809019842,3286.550170973623,1568.9132602833165,10673.77674521225,483.5450607108841,5989.064251964835,6590.490632561574,1224.4377533953943,9985.928987442026,5745.635179453058
,,,,,,,,40,11446.20565879855,3269.7337965778515,1559.4556451844887,10609.048020169863,3492.01974747749,7822.607473261095,2417.752181207692,9023.297403642688,4160.384866310928,5480.596391673667
,,,,,,,,41,11420.984493189739,3262.3766327797016,1557.353952940305,7591.244677280172,5405.917966957746,7598.674188166413,5463.907409809855,3402.137518853953,1069.213962043544,6465.564462981366
,,,,,,,,42,11314.845421252661,3231.8969541873653,1542.6421072310172,3249.5461252438863,3368.0776421205637,5284.896153290347,9117.804886629026,2272.028423273568,1702.373702447574,6476.328909937442
,,,,,,,,43,11086.804048872998,3166.73350340375,1512.16756969035,7149.269879779335,7557.776653911638,1756.0243448632027,6766.643816339453,1426.775690031399,436.7390502016161,5907.546273926236
,,,,,,,,44,10943.88411042307,3125.743590814057,1491.1506472485105,4290.593923745479,7262.562696916114,2336.158585367402,6442.432963794561,7152.210561335049,6831.140335009948,7394.267778599457
,,,,,,,,45,11011.140552046567,3144.6620120093,1500.6082623473383,4823.400967500519,5571.220432278865,5120.218302213504,710.9751695851597,7466.293883861798,2308.095899790333,5914.729265873353
,,,,,,,,46,10527.734877877696,3006.9779466439195,1435.4558027776359,17.867976585134322,5736.202496745346,1112.416778034792,3294.794309377258,7531.1771272209035,4209.872270169751,899.6697747200253
,,,,,,,,47,9488.412678414625,2710.5893479184438,1293.5915762952195,7810.152895564804,1599.8512318014036,9419.034740361387,2981.54774306721,1856.7803013674734,4374.684596599507,1594.4160977915224
,,,,,,,,48,8498.48192826881,2426.813029989797,1158.0324265453548,10187.646896658305,8331.012940506504,9592.784440078298,1961.7209865031746,5334.7536881431115,5329.484063828186,4951.862809101629
,,,,,,,,49,7837.477212937898,2238.679841437102,1068.7105061675372,4662.2866597619795,7496.677293105038,4631.563095537408,1066.3708817314448,6194.34988691203,3020.744063946963,6521.320372707426
,,,,,,,,50,7462.31237450684,2131.4754546640575,1017.2190461850304,1997.7447443515716,9182.936944584508,6065.55358833259,650.3572904226066,7170.345249015021,7469.857843035184,4388.621133644431
,,,,,,,,51,7259.492167735988,2073.6691676785927,989.8970470106391,3492.1719927982754,6438.734822167234,7015.934472619921,3904.1225950508147,9381.069414680718,6327.674133975151,9377.803982476755
,,,,,,,,52,7194.337489913227,2054.7507464833493,981.4902780339033,5597.778494892338,7210.738735548365,6095.743063332218,4057.5498357733586,10127.106278233947,6764.672949245351,5435.221177588632
,,,,,,,,53,7337.257428363154,2095.740659073043,1000.4055082315589,4072.3652996214228,9201.984057918748,5445.683225912506,5740.749119337633,1038.5052692442193,2000.9537248751915,7627.347329040534
,,,,,,,,54,7901.581008860291,2257.598262632345,1077.117275144273,4222.964931624773,7893.137813000544,1227.9874673231948,4659.203604097229,9304.760330406467,6798.77691697739,4852.730768597557
,,,,,,,,55,9061.754626865579,2588.6706335490994,1235.7950395801608,9333.817170887543,5470.755976219082,6355.40655557867,20.793677833863168,6239.489533335778,4702.439767640349,162.10763210914595
,,,,,,,,56,10147.315629944802,2898.7225364711394,1383.9643427951291,5734.686313106251,6744.248799617303,3611.456128435554,9.068373019146879,618.2990244101334,6410.595295115269,5620.342768233793
,,,,,,,,57,10659.095115423585,3044.8147890344057,1453.3201868531994,1149.0134973344068,1349.1542580857606,4650.792224209512,5565.934659652264,6439.615523948528,9661.61220870621,7195.3445883241
,,,,,,,,58,10951.240283725641,3127.845637613528,1493.2523394926945,184.82519641486002,7654.413593814057,1759.7427473551404,1903.5579739801508,2220.737184839689,9822.132680140712,334.9965910470015
,,,,,,,,59,11177.17989230457,3191.9580649974077,1523.7268770333617,6936.714566607711,3833.4715350071538,8286.002844071967,4668.929907928753,1601.6285761674615,9890.949494635397,809.6527967805922
,,,,,,,,60,11278.064554739813,3221.386720190008,1537.3878766205573,2317.42256500299,1511.0551819462519,6045.059493917008,9660.558124588562,6559.81751409682,8092.782154823757,9722.928591765327
,,,,,,,,61,11263.352208134673,3217.182626591065,1535.2861843763735,3054.3033861290396,7564.062485636838,468.34963323367583,817.223895132881,4428.686420050207,2512.9099926607114,6114.542287446184
,,,,,,,,62,11286.47160994275,3223.4887669894797,1538.4387227426494,7175.450202627006,8381.685003709976,8103.003371510642,7251.4943586402605,8427.761243225526,1669.6233294804008,3686.9667268105327
,,,,,,,,63,11201.350176013013,3199.3152287955577,1526.8794153996375,1478.4957975603081,5755.9471753967155,9790.702410607957,1385.3182606613793,8482.282079408085,230.1013345996774,6258.6649455593415
,,,,,,,,64,11116.228742083276,3175.141690601636,1515.320108056626,460.6496370139693,8358.364591392672,2487.4325750912153,3615.3802479475326,6272.449544975281,7188.064249746866,5808.96775470905
,,,,,,,,65,11138.297261990987,3181.4478310000504,1518.4726464229018,3077.808359587958,3192.636656750072,7649.003542854539,2007.1242837839684,6887.617743494596,1307.8916507529427,3787.4765263508466
,,,,,,,,66,11129.89020678805,3179.3457842005787,1517.4218003008098,5137.013198821603,8848.970088739568,8564.30998625676,7560.269969595206,2942.0360556271294,2620.5215937876296,799.0898600207822
,,,,,,,,67,10960.698220828945,3130.9987078127356,1494.3031856147863,6763.927423094686,2403.5302125047383,134.11365599841403,7852.136828790184,8073.932170046949,8140.144904446053,6957.99298003544
,,,,,,,,68,10792.557116770207,3082.651631424892,1471.184570928763,655.8450286753838,5420.659626045326,5445.212412799598,7816.214393670904,1654.676550783662,9972.426656133674,2789.408146877357
,,,,,,,,69,10813.57475477755,3088.9577718233063,1474.337109295039,8405.858357332214,5228.701275557154,1251.0971438376505,6157.344127759228,9872.464329138686,1822.239194655453,5055.097394575851
,,,,,,,,70,10481.496074261544,2994.3656658470904,1429.1507260450842,8720.071123511952,5381.909708504204,7647.633645918327,8135.54952858911,5350.734131130605,5336.771270781846,6055.43541325796
,,,,,,,,71,9477.903859410955,2707.436277719237,1292.5407301731275,4202.807287350752,3514.608342257586,6676.078757566582,5027.5898233169,10100.421957705617,7825.501917293771,3071.415162064708
,,,,,,,,72,8468.006353158164,2418.4048427919115,1154.879888179079,6847.994018006288,8194.934671521436,8864.186151029633,2305.4473350519515,1174.060916460672,9414.89237058506,8766.376643343727
,,,,,,,,73,7768.119007513668,2218.710396842123,1059.2528910687095,4379.602066427639,7076.8841103025525,8615.760894743296,7673.293386185766,9372.82625422841,174.1482534474824,7902.801141951046
,,,,,,,,74,7360.37683017123,2102.0467994714572,1002.5072004757428,2059.425504787697,1804.3676290391477,7615.728770916476,5585.366301642152,7602.040343024316,9611.351154286542,7571.591098192733
,,,,,,,,75,7106.06341028239,2029.5261848896919,968.8801245687996,4554.061309915519,5616.34945749058,7877.52411468927,6153.616266755779,6865.738203172952,8038.57644437842,3683.825244047078
,,,,,,,,76,7027.247267754857,2007.4546934952416,958.3716633478799,6652.11052456938,5047.026404475931,4052.0645935009366,5992.735244185218,5046.452212326098,6581.325073834634,4772.771240525696
,,,,,,,,77,7160.70926910148,2045.2915358857279,976.2360474234434,635.2225330080113,7017.141083538971,8116.026933164036,7851.725809216919,2244.952496398487,5378.885635613697,4064.330290173941
,,,,,,,,78,7661.979935576591,2188.230718249787,1044.5410453594218,1979.109780959702,2993.205642544944,7638.401380727761,3808.63082536484,8115.637617708183,7392.727258580459,2409.5838148125827
,,,,,,,,79,8810.593852677841,2516.1500189673343,1201.1171175511258,4224.874739134646,449.8989824122984,3947.4746470450423,6968.504163152313,9487.808397612289,7970.420120259339,8982.300676554478
,,,,,,,,80,9871.984572048621,2819.8957814909595,1346.1338823998183,3101.1902972577063,966.5959736271706,1649.238286123051,3566.8650852866376,8810.457897981569,8787.128211377143,4952.417413928131
,,,,,,,,81,10422.646687840985,2977.549291451319,1421.7948031904402,7353.64823819964,614.3112319736181,9435.748047417213,6517.501867018207,7133.043913939826,4561.120117807466,7678.383634731601
,,,,,,,,82,10742.114785552587,3068.9883272283273,1463.8286480741192,171.0249364503764,3467.5894050890065,4719.777342202616,8296.860916392716,916.46532293563,3499.419181426073,5514.189481651075
,,,,,,,,83,11000.631733042896,3142.5599652098285,1499.5574162252462,6966.255948011364,9341.360209974302,4348.4811295746495,7569.483172760356,4909.569171695605,8267.294984592889,8206.06805741607
,,,,,,,,84,11112.02521448181,3174.0906672019,1515.320108056626,6996.847889499543,5835.993030382683,6860.67374476908,4633.597042928854,2469.3269347329224,10014.208352241647,7084.107410702956
,,,,,,,,85,11151.958726695759,3184.6009011992574,1520.5743386670858,7174.032101410577,2679.82119463803,3692.6888965950234,1683.3995962901265,1862.5950132363957,1748.407065737576,588.0256879558635
,,,,,,,,86,11238.131042525862,3210.8764861926506,1532.1336460100974,5435.635995545716,6974.924656538863,1346.2561749116483,4930.927214032151,1642.984475884413,4483.201235857411,7955.650080377454
,,,,,,,,87,11266.504853835773,3218.233649990801,1536.3370304984653,8543.896429193273,6193.489719039831,5164.4361864129805,828.5098329028825,968.2340955215325,6852.153438989507,3141.9238418960135
,,,,,,,,88,11278.064554739813,3221.386720190008,1537.3878766205573,320.86562623002516,8590.179446141266,2968.59171905285,2094.9817838098124,9575.009045296669,1662.7803886041595,7553.788394571098
,,,,,,,,89,11293.827783245319,3226.6418371886866,1539.4895688647414,7288.909177296654,7374.412541498945,7901.398251229927,1010.775864275158,3991.585282015192,3447.902033192249,4158.84738967453
,,,,,,,,90,11209.75723121595,3201.417275595029,1527.9302615217296,9890.323585770211,9520.504705296742,4554.91571371286,6507.8918618257885,2458.8860139388034,7385.632258981683,6415.227577186277
,,,,,,,,91,10947.036756124173,3126.7946142137926,1492.2014933706025,5614.419959643421,1643.1513170588148,8624.409393329797,8646.341580431843,4159.013277946827,7680.977963807203,2437.2743375155433
,,,,,,,,92,10697.977745737167,3055.325023031763,1458.5744174636593,984.4725178490842,5132.38640287534,7607.928854210819,7692.7796100907435,8490.11483565633,6995.659891300469,4810.79372421293
,,,,,,,,93,10725.300675146713,3063.7332102296486,1461.7269558299352,1766.097042854034,528.0555279784826,52.70114828682239,9142.756512066726,6436.296107942694,4267.352921867967,5874.889816277358
,,,,,,,,94,10499.361066567784,2999.620782845769,1432.30326441136,129.4285063311987,1597.485982676402,459.38857948734096,8665.076532774772,8678.729778227274,4621.423748208761,8753.445224527575
,,,,,,,,95,9476.852977510587,2706.385254319501,1292.5407301731275,529.5799664078816,5506.7052152907645,7108.932599895788,6265.107129474379,3001.103590878961,4817.15537634046,190.48566306159285
,,,,,,,,96,8429.12372284458,2407.894608794554,1149.625657568619,8895.25060346428,959.0325190320325,1892.3776322271813,5928.938669847746,5250.043629017211,2515.6484188776317,1967.5403094580922
,,,,,,,,97,7691.40462878687,2196.6389054476726,1048.7444298477897,7764.638012221775,5549.779155570252,9926.635314236999,9378.177531456873,3967.3455976367295,6045.331314553229,6035.069000731439
,,,,,,,,98,7229.016592625341,2065.2609804807066,985.6936625222712,6866.682042483401,993.8937881486019,2461.7940310421045,8902.890283962694,1310.9371653172275,2865.292152920827,4648.238199479209
,,,,,,,,99,6985.211991740172,1994.8424126984128,952.0665866153281,5079.325058798059,6615.322193950369,1382.7104952531968,1948.7095375746821,6801.46270597707,2142.5622003678136,7409.894486446101
,,,,,,,,100,6896.937912109335,1969.6178511047553,939.4564331502244,10182.365452030052,757.3290192832055,9248.62933593336,9224.008608108621,2590.8351386651643,67.97097041451019,2202.189399536959
,,,,,,,,101,7011.48403924935,2003.2505998962986,955.219124981604,7833.77665052003,2822.063825378918,4518.633826208928,2709.401392569358,3372.7662117777973,10034.410938989162,5917.888588624043
,,,,,,,,102,7412.920925189585,2116.761127067757,1010.9139694524786,1004.4305079649054,3024.328357820835,67.42384119976404,7454.123329479915,8295.837251303385,7348.587521711942,1389.5139044022021
,,,,,,,,103,8528.957503379455,2436.2722405874188,1162.2358110337227,1521.3449360337638,5372.70190019021,8727.21823067758,2704.3493229861438,3447.2015442010684,2228.2929718663395,4287.476111960224
,,,,,,,,104,9608.213215056476,2744.2220967099875,1310.405114248691,6916.191629159781,983.9289061364783,3257.1513694135224,990.136964207136,10205.98921380369,2164.241119520962,143.95259588113672
,,,,,,,,105,10263.963520885552,2932.3552852626826,1399.7270346265088,8020.651700393998,5035.888529226283,3682.1261516947284,7346.009638261205,7855.191296506353,8097.13647521467,3269.2007165177943
,,,,,,,,106,10693.774218135699,3054.273999632027,1458.5744174636593,8091.2951524073205,7443.107304592623,3762.401655981028,3839.13396954652,6619.15854552354,3291.295433888565,8754.56972292454
,,,,,,,,107,11017.44584344877,3146.764058808771,1501.6591084694303,2576.4028889480655,4366.019841289654,2542.4954398481023,2176.785519479241,6660.84232578468,3946.5324509679917,7701.136479231717
,,,,,,,,108,11171.925482802733,3190.907041597672,1522.6760309112697,10216.905782876343,3474.52011368614,5996.998873857496,1654.191726092092,2481.3964428419295,5130.390566293692,6109.624871434131
,,,,,,,,109,11218.164286418887,3204.5703457942363,1528.9811076438216,5595.056608242691,9590.744273637982,7418.320587494464,9050.016884754112,7756.784232278278,9659.459476358114,5100.650013646859
,,,,,,,,110,11309.591011750825,3230.8459307876296,1541.5912611089252,5157.623433409839,5517.867874596493,8384.25336850339,8812.043603712887,1703.5927914873516,1181.7775445122404,9619.60318597069
,,,,,,,,111,11309.591011750825,3230.8459307876296,1541.5912611089252,9486.10757796015,605.2812419004504,4133.403687268047,5934.71458165932,6256.861606308037,8204.813425047038,2309.262430990798
,,,,,,,,112,11282.268082341281,3222.4377435897436,1538.4387227426494,1331.021452798934,7448.384200961399,1678.0812799625496,3437.716938804363,7460.942213751671,5269.215026163007,5582.43371833873
,,,,,,,,113,11255.996034832102,3215.0805797915937,1534.2353382542815,9777.962682489204,8594.438313584056,534.5066846148304,8587.59586934619,2006.5108317651093,5818.955858989438,6177.050794379014
,,,,,,,,114,11092.058458374833,3168.835550203222,1512.16756969035,7011.648991815421,3649.2520468204425,1108.127790180134,3407.7002499261307,968.3466211136304,4774.680630696922,8686.59583528092
,,,,,,,,115,10748.42007695479,3070.039350628063,1464.8794941962112,2540.801391409308,8107.636857488071,6450.658248563172,2039.4727967783544,2970.597556822587,7793.66753424756,8084.940896589481
,,,,,,,,116,10421.595805940618,2977.549291451319,1420.7439570683482,2218.7958674255947,2634.4878194725843,658.1678303892179,5236.923905142574,2420.543529293859,267.81793860261274,3774.5093064007965
,,,,,,,,117,10364.848183320795,2960.732917055547,1413.3880342137045,4357.6108629195,6509.918218841802,9364.566787721817,6642.0585069711515,3988.032867498367,543.317203485023,5147.396667762111
,,,,,,,,118,10172.536795553613,2906.0797002692893,1387.1168811614052,1527.238300931717,6435.804754145537,8005.575583254204,6123.266614020387,6072.6983919166505,1213.2651863679005,8926.952613109384
,,,,,,,,119,9305.55922775075,2658.0381779316576,1268.371269365012,2165.3663403566097,4709.400543973627,5556.681136455631,5103.0431595728005,2137.327064136966,3818.8570788516377,8736.361596210529
,,,,,,,,120,8347.154934615945,2384.7720940003683,1138.0663502256075,9411.10922617734,9744.429846247529,1862.6309496611382,6252.091830121228,4118.707916274572,3816.1464844033217,5720.098881259126
,,,,,,,,121,7598.927021554564,2170.3633204542793,1035.083430260594,8608.518974895414,6506.9795052191475,9501.32920838315,200.9777314124458,1764.87920461606,10101.910896733327,6179.028314262674
,,,,,,,,122,7147.047804396707,2042.1384656865205,974.1343551792595,8708.531561227841,7114.360440552966,5842.796150963624,6692.130131237181,7770.300335967502,152.34788741092774,7186.738120834332
,,,,,,,,123,6894.836148308601,1968.5668277050195,939.4564331502244,11031.685859281573,9692.942835471058,7287.77853504637,9270.738589311053,6388.782706734611,375.02053909402133,1050.6727413381132
,,,,,,,,124,6754.017973659408,1928.627938515062,920.5412029525688,2291.1513185108024,2019.8397250532348,739.7887835567622,5294.04050859452,6871.879568320772,2887.3691234128587,7801.518488079969
,,,,,,,,125,6720.389752847661,1919.1687279174403,916.337818464201,1277.0316243574707,3351.340369794675,3274.4954138709527,704.2202995024547,1111.4181556562917,1768.8159492614277,6084.456651647244
,,,,,,,,126,6728.796808050598,1921.2707747169118,917.388664586293,3500.8566570603043,5114.802715112953,1230.0949577738972,7486.881246855655,3436.4302224738167,4945.01320581636,4839.789622550776
,,,,,,,,127,7193.28660801286,2054.7507464833493,980.4394319118113,203.86650981918456,3612.515647745476,394.0120923497935,5791.0934824991255,8.13401075655312,6690.704991602542,6297.522793962733
,,,,,,,,128,8000.3639074948,2284.9248710254737,1090.7782747314686,2053.890690268348,4977.858945684157,3632.233677395545,8941.702335983622,7348.2937958143375,1107.2326257091975,8276.555212240417
,,,,,,,,129,8864.188829596564,2531.9153699633703,1208.4730404057696,8919.168592821454,9869.271040038953,4976.417496797528,7025.923152708871,7108.324351060835,2521.938356693883,8853.892436849685
,,,,,,,,130,9451.631811901776,2700.0791139210864,1288.3373456847596,10433.508729946927,8578.490091611724,9392.561520337065,3092.659758906836,9143.752996559982,3770.973785595317,10053.312076044405
,,,,,,,,131,9766.89638201191,2790.4671262983593,1331.4220366905306,9276.3589234011,8814.59292886599,8292.744420455045,9702.19281560081,191.30351107836853,5352.158240484067,1604.6712082361194
,,,,,,,,132,9881.442509151924,2821.9978282904312,1347.18472852191,2774.413396139261,2156.105985414407,7064.946016965837,8868.052511444721,2045.337481976138,3063.4017476679014,6682.861431507
,,,,,,,,133,9879.34074535119,2821.9978282904312,1347.18472852191,2647.120709107209,2659.896090838889,5762.036916104795,6169.86446770298,1466.557647100086,7760.91787936515,9419.69769217205
,,,,,,,,134,9790.015783819987,2796.7732666967736,1334.5745750568065,7095.9054216019185,8676.64015167205,8900.321343535676,365.85824253345436,7630.29104607945,230.99699125243896,6806.893487177326
,,,,,,,,135,9709.097877491718,2773.6507519025877,1323.0152677137949,9242.971711947419,1743.7030005223921,1040.335668666553,9765.735198267435,5280.380590030975,7732.448260999605,1292.521553215746
,,,,,,,,136,9688.080239484376,2767.3446115041734,1320.9135754696108,2748.4736522585567,6419.328997973708,1015.1722033455745,4794.126844670038,10149.074773336486,338.2878396737167,2349.586508454919
,,,,,,,,137,9718.555814595022,2775.752798702059,1325.1169599579787,462.6646390341211,56.23757794267696,9650.745981597825,7310.283463905741,1917.498218869521,5930.335177064412,6807.9687426389555
,,,,,,,,138,9741.675216403099,2783.1099625002093,1328.2694983242545,6867.798314349594,8056.30277971723,338.2972867495924,7980.902088002971,1764.37557529148,3582.404281032953,5452.910276021829
,,,,,,,,139,9622.925561661616,2748.42619030893,1311.455960370783,1164.1459393818936,687.0813690670136,9051.596610982855,6852.837192335243,7572.484727671847,927.1522682503902,7794.896455426674
,,,,,,,,140,9442.173874798473,2696.9260437218795,1287.2864995626676,548.5069281091282,4399.499825284346,897.5220366371027,9756.647598211095,5758.401474005901,1738.4230246348693,8768.48067829781
,,,,,,,,141,9511.532080222702,2716.8954883168585,1296.7441146614954,6416.378969435118,6756.020677880305,712.2990859576802,2244.37194443929,3117.417357874265,7451.969688358963,2922.395615104976
,,,,,,,,142,9407.494772086358,2687.466833124258,1283.0831150742997,2794.023117911213,7270.092761437646,1155.3140709070526,5370.621517842674,1832.5153786023427,7772.801905928854,1733.6733143328272
,,,,,,,,143,8739.133883452878,2496.1805743723553,1191.659502452298,7052.123538047747,467.40404695406124,1575.9203042551446,8165.474722390237,10112.877660276865,9791.527309139694,7111.9397214597275
,,,,,,,,144,7923.649528768001,2263.904403030759,1080.2698135105488,6479.257476191923,3903.841049965056,3546.6614047299386,5373.485051564611,2755.6723733836193,4747.163879894278,2247.673572395557
,,,,,,,,145,7284.713333344798,2081.0263314767426,993.049585376915,1634.4582461723055,7307.872621311345,7877.722751152184,8919.47434164809,7850.155497720928,8295.175893133604,5025.927647232039
,,,,,,,,146,6883.2764474045625,1966.4647809055482,938.4055870281325,886.6243071094397,6052.601008718019,5723.0692550680105,8953.2048379137,4563.379683835512,1216.3618421342387,6018.410330740981
