Conventional_diesel_co2_per_mmbtu,Global_conventional_diesel_price_per_mmbtu,Syn_diesel_co2_per_mmbtu,Bio_diesel_co2_per_mmbtu,Time_Index,Load_mmbtu_z1
,,,,2821,15694
,,,,2822,15694
,,,,2823,15694
,,,,2824,15694
,,,,2825,15694
,,,,2826,15694
,,,,2827,15694
,,,,2828,15694
,,,,2829,15694
,,,,2830,15694
,,,,2831,15694
,,,,2832,15694
,,,,2833,15694
,,,,2834,15694
,,,,2835,15694
,,,,2836,15694
,,,,2837,15694
,,,,2838,15694
,,,,2839,15694
,,,,2840,15694
,,,,2841,15694
,,,,2842,15694
,,,,2843,15694
,,,,2844,15694
,,,,2845,15694
,,,,2846,15694
,,,,2847,15694
,,,,2848,15694
,,,,2849,15694
,,,,2850,15694
,,,,2851,15694
,,,,2852,15694
,,,,2853,15694
,,,,2854,15694
,,,,2855,15694
,,,,2856,15694
,,,,2857,15694
,,,,2858,15694
,,,,2859,15694
,,,,2860,15694
,,,,2861,15694
,,,,2862,15694
,,,,2863,15694
,,,,2864,15694
,,,,2865,15694
,,,,2866,15694
,,,,2867,15694
,,,,2868,15694
,,,,2869,15694
,,,,2870,15694
,,,,2871,15694
,,,,2872,15694
,,,,2873,15694
,,,,2874,15694
,,,,2875,15694
,,,,2876,15694
,,,,2877,15694
,,,,2878,15694
,,,,2879,15694
,,,,2880,15694
,,,,2881,15694
,,,,2882,15694
,,,,2883,15694
,,,,2884,15694
,,,,2885,15694
,,,,2886,15694
,,,,2887,15694
,,,,2888,15694
,,,,2889,15694
,,,,2890,15694
,,,,2891,15694
,,,,2892,15694
,,,,2893,15694
,,,,2894,15694
,,,,2895,15694
,,,,2896,15694
,,,,2897,15694
,,,,2898,15694
,,,,2899,15694
,,,,2900,15694
,,,,2901,15694
,,,,2902,15694
,,,,2903,15694
,,,,2904,15694
,,,,2905,15694
,,,,2906,15694
,,,,2907,15694
,,,,2908,15694
,,,,2909,15694
,,,,2910,15694
,,,,2911,15694
,,,,2912,15694
,,,,2913,15694
,,,,2914,15694
,,,,2915,15694
,,,,2916,15694
,,,,2917,15694
,,,,2918,15694
,,,,2919,15694
,,,,2920,15694
,,,,2921,15694
,,,,2922,15694
,,,,2923,15694
,,,,2924,15694
,,,,2925,15694
,,,,2926,15694
,,,,2927,15694
,,,,2928,15694
,,,,2929,15694
,,,,2930,15694
,,,,2931,15694
,,,,2932,15694
,,,,2933,15694
,,,,2934,15694
,,,,2935,15694
,,,,2936,15694
,,,,2937,15694
,,,,2938,15694
,,,,2939,15694
,,,,2940,15694
,,,,2941,15694
,,,,2942,15694
,,,,2943,15694
,,,,2944,15694
,,,,2945,15694
,,,,2946,15694
,,,,2947,15694
,,,,2948,15694
,,,,2949,15694
,,,,2950,15694
,,,,2951,15694
,,,,2952,15694
,,,,2953,15694
,,,,2954,15694
,,,,2955,15694
,,,,2956,15694
,,,,2957,15694
,,,,2958,15694
,,,,2959,15694
,,,,2960,15694
,,,,2961,15694
,,,,2962,15694
,,,,2963,15694
,,,,2964,15694
,,,,2965,15694
,,,,2966,15694
,,,,2967,15694
,,,,2968,15694
,,,,2969,15694
,,,,2970,15694
,,,,2971,15694
,,,,2972,15694
,,,,2973,15694
,,,,2974,15694
,,,,2975,15694
,,,,2976,15694
,,,,2977,15694
,,,,2978,15694
,,,,2979,15694
,,,,2980,15694
,,,,2981,15694
,,,,2982,15694
,,,,2983,15694
,,,,2984,15694
,,,,2985,15694
,,,,2986,15694
,,,,2987,15694
,,,,2988,15694
,,,,2989,15694
,,,,2990,15694
,,,,2991,15694
,,,,2992,15694
,,,,2993,15694
,,,,2994,15694
,,,,2995,15694
,,,,2996,15694
,,,,2997,15694
,,,,2998,15694
,,,,2999,15694
,,,,3000,15694
,,,,3001,15694
,,,,3002,15694
,,,,3003,15694
,,,,3004,15694
,,,,3005,15694
,,,,3006,15694
,,,,3007,15694
,,,,3008,15694
,,,,3009,15694
,,,,3010,15694
,,,,3011,15694
,,,,3012,15694
,,,,3013,15694
,,,,3014,15694
,,,,3015,15694
,,,,3016,15694
,,,,3017,15694
,,,,3018,15694
,,,,3019,15694
,,,,3020,15694
,,,,3021,15694
,,,,3022,15694
,,,,3023,15694
,,,,3024,15694
,,,,3025,15694
,,,,3026,15694
,,,,3027,15694
,,,,3028,15694
,,,,3029,15694
,,,,3030,15694
,,,,3031,15694
,,,,3032,15694
,,,,3033,15694
,,,,3034,15694
,,,,3035,15694
,,,,3036,15694
,,,,3037,15694
,,,,3038,15694
,,,,3039,15694
,,,,3040,15694
,,,,3041,15694
,,,,3042,15694
,,,,3043,15694
,,,,3044,15694
,,,,3045,15694
,,,,3046,15694
,,,,3047,15694
,,,,3048,15694
,,,,3049,15694
,,,,3050,15694
,,,,3051,15694
,,,,3052,15694
,,,,3053,15694
,,,,3054,15694
,,,,3055,15694
,,,,3056,15694
,,,,3057,15694
,,,,3058,15694
,,,,3059,15694
,,,,3060,15694
,,,,3061,15694
,,,,3062,15694
,,,,3063,15694
,,,,3064,15694
,,,,3065,15694
,,,,3066,15694
,,,,3067,15694
,,,,3068,15694
,,,,3069,15694
,,,,3070,15694
,,,,3071,15694
,,,,3072,15694
,,,,3073,15694
,,,,3074,15694
,,,,3075,15694
,,,,3076,15694
,,,,3077,15694
,,,,3078,15694
,,,,3079,15694
,,,,3080,15694
,,,,3081,15694
,,,,3082,15694
,,,,3083,15694
,,,,3084,15694
,,,,3085,15694
,,,,3086,15694
,,,,3087,15694
,,,,3088,15694
,,,,3089,15694
,,,,3090,15694
,,,,3091,15694
,,,,3092,15694
,,,,3093,15694
,,,,3094,15694
,,,,3095,15694
,,,,3096,15694
,,,,3097,15694
,,,,3098,15694
,,,,3099,15694
,,,,3100,15694
,,,,3101,15694
,,,,3102,15694
,,,,3103,15694
,,,,3104,15694
,,,,3105,15694
,,,,3106,15694
,,,,3107,15694
,,,,3108,15694
,,,,3109,15694
,,,,3110,15694
,,,,3111,15694
,,,,3112,15694
,,,,3113,15694
,,,,3114,15694
,,,,3115,15694
,,,,3116,15694
,,,,3117,15694
,,,,3118,15694
,,,,3119,15694
,,,,3120,15694
,,,,3121,15694
,,,,3122,15694
,,,,3123,15694
,,,,3124,15694
,,,,3125,15694
,,,,3126,15694
,,,,3127,15694
,,,,3128,15694
,,,,3129,15694
,,,,3130,15694
,,,,3131,15694
,,,,3132,15694
,,,,3133,15694
,,,,3134,15694
,,,,3135,15694
,,,,3136,15694
,,,,3137,15694
,,,,3138,15694
,,,,3139,15694
,,,,3140,15694
,,,,3141,15694
,,,,3142,15694
,,,,3143,15694
,,,,3144,15694
,,,,3145,15694
,,,,3146,15694
,,,,3147,15694
,,,,3148,15694
,,,,3149,15694
,,,,3150,15694
,,,,3151,15694
,,,,3152,15694
,,,,3153,15694
,,,,3154,15694
,,,,3155,15694
,,,,3156,15694
,,,,3157,15694
,,,,3158,15694
,,,,3159,15694
,,,,3160,15694
,,,,3161,15694
,,,,3162,15694
,,,,3163,15694
,,,,3164,15694
,,,,3165,15694
,,,,3166,15694
,,,,3167,15694
,,,,3168,15694
,,,,3169,15694
,,,,3170,15694
,,,,3171,15694
,,,,3172,15694
,,,,3173,15694
,,,,3174,15694
,,,,3175,15694
,,,,3176,15694
,,,,3177,15694
,,,,3178,15694
,,,,3179,15694
,,,,3180,15694
,,,,3181,15694
,,,,3182,15694
,,,,3183,15694
,,,,3184,15694
,,,,3185,15694
,,,,3186,15694
,,,,3187,15694
,,,,3188,15694
,,,,3189,15694
,,,,3190,15694
,,,,3191,15694
,,,,3192,15694
,,,,3193,15694
,,,,3194,15694
,,,,3195,15694
,,,,3196,15694
,,,,3197,15694
,,,,3198,15694
,,,,3199,15694
,,,,3200,15694
,,,,3201,15694
,,,,3202,15694
,,,,3203,15694
,,,,3204,15694
,,,,3205,15694
,,,,3206,15694
,,,,3207,15694
,,,,3208,15694
,,,,3209,15694
,,,,3210,15694
,,,,3211,15694
,,,,3212,15694
,,,,3213,15694
,,,,3214,15694
,,,,3215,15694
,,,,3216,15694
,,,,3217,15694
,,,,3218,15694
,,,,3219,15694
,,,,3220,15694
,,,,3221,15694
,,,,3222,15694
,,,,3223,15694
,,,,3224,15694
,,,,3225,15694
,,,,3226,15694
,,,,3227,15694
,,,,3228,15694
,,,,3229,15694
,,,,3230,15694
,,,,3231,15694
,,,,3232,15694
,,,,3233,15694
,,,,3234,15694
,,,,3235,15694
,,,,3236,15694
,,,,3237,15694
,,,,3238,15694
,,,,3239,15694
,,,,3240,15694
,,,,3241,15694
,,,,3242,15694
,,,,3243,15694
,,,,3244,15694
,,,,3245,15694
,,,,3246,15694
,,,,3247,15694
,,,,3248,15694
,,,,3249,15694
,,,,3250,15694
,,,,3251,15694
,,,,3252,15694
,,,,3253,15694
,,,,3254,15694
,,,,3255,15694
,,,,3256,15694
,,,,3257,15694
,,,,3258,15694
,,,,3259,15694
,,,,3260,15694
,,,,3261,15694
,,,,3262,15694
,,,,3263,15694
,,,,3264,15694
,,,,3265,15694
,,,,3266,15694
,,,,3267,15694
,,,,3268,15694
,,,,3269,15694
,,,,3270,15694
,,,,3271,15694
,,,,3272,15694
,,,,3273,15694
,,,,3274,15694
,,,,3275,15694
,,,,3276,15694
,,,,3277,15694
,,,,3278,15694
,,,,3279,15694
,,,,3280,15694
,,,,3281,15694
,,,,3282,15694
,,,,3283,15694
,,,,3284,15694
,,,,3285,15694
,,,,3286,15694
,,,,3287,15694
,,,,3288,15694
,,,,3289,15694
,,,,3290,15694
,,,,3291,15694
,,,,3292,15694
,,,,3293,15694
,,,,3294,15694
,,,,3295,15694
,,,,3296,15694
,,,,3297,15694
,,,,3298,15694
,,,,3299,15694
,,,,3300,15694
,,,,3301,15694
,,,,3302,15694
,,,,3303,15694
,,,,3304,15694
,,,,3305,15694
,,,,3306,15694
,,,,3307,15694
,,,,3308,15694
,,,,3309,15694
,,,,3310,15694
,,,,3311,15694
,,,,3312,15694
,,,,3313,15694
,,,,3314,15694
,,,,3315,15694
,,,,3316,15694
,,,,3317,15694
,,,,3318,15694
,,,,3319,15694
,,,,3320,15694
,,,,3321,15694
,,,,3322,15694
,,,,3323,15694
,,,,3324,15694
,,,,3325,15694
,,,,3326,15694
,,,,3327,15694
,,,,3328,15694
,,,,3329,15694
,,,,3330,15694
,,,,3331,15694
,,,,3332,15694
,,,,3333,15694
,,,,3334,15694
,,,,3335,15694
,,,,3336,15694
,,,,3337,15694
,,,,3338,15694
,,,,3339,15694
,,,,3340,15694
,,,,3341,15694
,,,,3342,15694
,,,,3343,15694
,,,,3344,15694
,,,,3345,15694
,,,,3346,15694
,,,,3347,15694
,,,,3348,15694
,,,,3349,15694
,,,,3350,15694
,,,,3351,15694
,,,,3352,15694
,,,,3353,15694
,,,,3354,15694
,,,,3355,15694
,,,,3356,15694
,,,,3357,15694
,,,,3358,15694
,,,,3359,15694
,,,,3360,15694
,,,,3361,15694
,,,,3362,15694
,,,,3363,15694
,,,,3364,15694
,,,,3365,15694
,,,,3366,15694
,,,,3367,15694
,,,,3368,15694
,,,,3369,15694
,,,,3370,15694
,,,,3371,15694
,,,,3372,15694
,,,,3373,15694
,,,,3374,15694
,,,,3375,15694
,,,,3376,15694
,,,,3377,15694
,,,,3378,15694
,,,,3379,15694
,,,,3380,15694
,,,,3381,15694
,,,,3382,15694
,,,,3383,15694
,,,,3384,15694
,,,,3385,15694
,,,,3386,15694
,,,,3387,15694
,,,,3388,15694
,,,,3389,15694
,,,,3390,15694
,,,,3391,15694
,,,,3392,15694
,,,,3393,15694
,,,,3394,15694
,,,,3395,15694
,,,,3396,15694
,,,,3397,15694
,,,,3398,15694
,,,,3399,15694
,,,,3400,15694
,,,,3401,15694
,,,,3402,15694
,,,,3403,15694
,,,,3404,15694
,,,,3405,15694
,,,,3406,15694
,,,,3407,15694
,,,,3408,15694
,,,,3409,15694
,,,,3410,15694
,,,,3411,15694
,,,,3412,15694
,,,,3413,15694
,,,,3414,15694
,,,,3415,15694
,,,,3416,15694
,,,,3417,15694
,,,,3418,15694
,,,,3419,15694
,,,,3420,15694
,,,,3421,15694
,,,,3422,15694
,,,,3423,15694
,,,,3424,15694
,,,,3425,15694
,,,,3426,15694
,,,,3427,15694
,,,,3428,15694
,,,,3429,15694
,,,,3430,15694
,,,,3431,15694
,,,,3432,15694
,,,,3433,15694
,,,,3434,15694
,,,,3435,15694
,,,,3436,15694
,,,,3437,15694
,,,,3438,15694
,,,,3439,15694
,,,,3440,15694
,,,,3441,15694
,,,,3442,15694
,,,,3443,15694
,,,,3444,15694
,,,,3445,15694
,,,,3446,15694
,,,,3447,15694
,,,,3448,15694
,,,,3449,15694
,,,,3450,15694
,,,,3451,15694
,,,,3452,15694
,,,,3453,15694
,,,,3454,15694
,,,,3455,15694
,,,,3456,15694
,,,,3457,15694
,,,,3458,15694
,,,,3459,15694
,,,,3460,15694
,,,,3461,15694
,,,,3462,15694
,,,,3463,15694
,,,,3464,15694
,,,,3465,15694
,,,,3466,15694
,,,,3467,15694
,,,,3468,15694
,,,,3469,15694
,,,,3470,15694
,,,,3471,15694
,,,,3472,15694
,,,,3473,15694
,,,,3474,15694
,,,,3475,15694
,,,,3476,15694
,,,,3477,15694
,,,,3478,15694
,,,,3479,15694
,,,,3480,15694
,,,,3481,15694
,,,,3482,15694
,,,,3483,15694
,,,,3484,15694
,,,,3485,15694
,,,,3486,15694
,,,,3487,15694
,,,,3488,15694
,,,,3489,15694
,,,,3490,15694
,,,,3491,15694
,,,,3492,15694
,,,,3493,15694
,,,,3494,15694
,,,,3495,15694
,,,,3496,15694
,,,,3497,15694
,,,,3498,15694
,,,,3499,15694
,,,,3500,15694
,,,,3501,15694
,,,,3502,15694
,,,,3503,15694
,,,,3504,15694
,,,,3505,15694
,,,,3506,15694
,,,,3507,15694
,,,,3508,15694
,,,,3509,15694
,,,,3510,15694
,,,,3511,15694
,,,,3512,15694
,,,,3513,15694
,,,,3514,15694
,,,,3515,15694
,,,,3516,15694
,,,,3517,15694
,,,,3518,15694
,,,,3519,15694
,,,,3520,15694
,,,,3521,15694
,,,,3522,15694
,,,,3523,15694
,,,,3524,15694
,,,,3525,15694
,,,,3526,15694
,,,,3527,15694
,,,,3528,15694
,,,,3529,15694
,,,,3530,15694
,,,,3531,15694
,,,,3532,15694
,,,,3533,15694
,,,,3534,15694
,,,,3535,15694
,,,,3536,15694
,,,,3537,15694
,,,,3538,15694
,,,,3539,15694
,,,,3540,15694
,,,,3541,15694
,,,,3542,15694
,,,,3543,15694
,,,,3544,15694
,,,,3545,15694
,,,,3546,15694
,,,,3547,15694
,,,,3548,15694
,,,,3549,15694
,,,,3550,15694
,,,,3551,15694
,,,,3552,15694
,,,,3553,15694
,,,,3554,15694
,,,,3555,15694
,,,,3556,15694
,,,,3557,15694
,,,,3558,15694
,,,,3559,15694
,,,,3560,15694
,,,,3561,15694
,,,,3562,15694
,,,,3563,15694
,,,,3564,15694
,,,,3565,15694
,,,,3566,15694
,,,,3567,15694
,,,,3568,15694
,,,,3569,15694
,,,,3570,15694
,,,,3571,15694
,,,,3572,15694
,,,,3573,15694
,,,,3574,15694
,,,,3575,15694
,,,,3576,15694
,,,,3577,15694
,,,,3578,15694
,,,,3579,15694
,,,,3580,15694
,,,,3581,15694
,,,,3582,15694
,,,,3583,15694
,,,,3584,15694
,,,,3585,15694
,,,,3586,15694
,,,,3587,15694
,,,,3588,15694
,,,,3589,15694
,,,,3590,15694
,,,,3591,15694
,,,,3592,15694
,,,,3593,15694
,,,,3594,15694
,,,,3595,15694
,,,,3596,15694
,,,,3597,15694
,,,,3598,15694
,,,,3599,15694
,,,,3600,15694
,,,,3601,15694
,,,,3602,15694
,,,,3603,15694
,,,,3604,15694
,,,,3605,15694
,,,,3606,15694
,,,,3607,15694
,,,,3608,15694
,,,,3609,15694
,,,,3610,15694
,,,,3611,15694
,,,,3612,15694
,,,,3613,15694
,,,,3614,15694
,,,,3615,15694
,,,,3616,15694
,,,,3617,15694
,,,,3618,15694
,,,,3619,15694
,,,,3620,15694
,,,,3621,15694
,,,,3622,15694
,,,,3623,15694
,,,,3624,15694
,,,,3625,15694
,,,,3626,15694
,,,,3627,15694
,,,,3628,15694
,,,,3629,15694
,,,,3630,15694
,,,,3631,15694
,,,,3632,15694
,,,,3633,15694
,,,,3634,15694
,,,,3635,15694
,,,,3636,15694
,,,,3637,15694
,,,,3638,15694
,,,,3639,15694
,,,,3640,15694
,,,,3641,15694
,,,,3642,15694
,,,,3643,15694
,,,,3644,15694
,,,,3645,15694
,,,,3646,15694
,,,,3647,15694
,,,,3648,15694
,,,,3649,15694
,,,,3650,15694
,,,,3651,15694
,,,,3652,15694
,,,,3653,15694
,,,,3654,15694
,,,,3655,15694
,,,,3656,15694
,,,,3657,15694
,,,,3658,15694
,,,,3659,15694
,,,,3660,15694
,,,,3661,15694
,,,,3662,15694
,,,,3663,15694
,,,,3664,15694
,,,,3665,15694
,,,,3666,15694
,,,,3667,15694
,,,,3668,15694
,,,,3669,15694
,,,,3670,15694
,,,,3671,15694
,,,,3672,15694
,,,,3673,15694
,,,,3674,15694
,,,,3675,15694
,,,,3676,15694
,,,,3677,15694
,,,,3678,15694
,,,,3679,15694
,,,,3680,15694
,,,,3681,15694
,,,,3682,15694
,,,,3683,15694
,,,,3684,15694
,,,,3685,15694
,,,,3686,15694
,,,,3687,15694
,,,,3688,15694
,,,,3689,15694
,,,,3690,15694
,,,,3691,15694
,,,,3692,15694
,,,,3693,15694
,,,,3694,15694
,,,,3695,15694
,,,,3696,15694
,,,,3697,15694
,,,,3698,15694
,,,,3699,15694
,,,,3700,15694
,,,,3701,15694
,,,,3702,15694
,,,,3703,15694
,,,,3704,15694
,,,,3705,15694
,,,,3706,15694
,,,,3707,15694
,,,,3708,15694
,,,,3709,15694
,,,,3710,15694
,,,,3711,15694
,,,,3712,15694
,,,,3713,15694
,,,,3714,15694
,,,,3715,15694
,,,,3716,15694
,,,,3717,15694
,,,,3718,15694
,,,,3719,15694
,,,,3720,15694
,,,,3721,15694
,,,,3722,15694
,,,,3723,15694
,,,,3724,15694
,,,,3725,15694
,,,,3726,15694
,,,,3727,15694
,,,,3728,15694
,,,,3729,15694
,,,,3730,15694
,,,,3731,15694
,,,,3732,15694
,,,,3733,15694
,,,,3734,15694
,,,,3735,15694
,,,,3736,15694
,,,,3737,15694
,,,,3738,15694
,,,,3739,15694
,,,,3740,15694
,,,,3741,15694
,,,,3742,15694
,,,,3743,15694
,,,,3744,15694
,,,,3745,15694
,,,,3746,15694
,,,,3747,15694
,,,,3748,15694
,,,,3749,15694
,,,,3750,15694
,,,,3751,15694
,,,,3752,15694
,,,,3753,15694
,,,,3754,15694
,,,,3755,15694
,,,,3756,15694
,,,,3757,15694
,,,,3758,15694
,,,,3759,15694
,,,,3760,15694
,,,,3761,15694
,,,,3762,15694
,,,,3763,15694
,,,,3764,15694
,,,,3765,15694
,,,,3766,15694
,,,,3767,15694
,,,,3768,15694
,,,,3769,15694
,,,,3770,15694
,,,,3771,15694
,,,,3772,15694
,,,,3773,15694
,,,,3774,15694
,,,,3775,15694
,,,,3776,15694
,,,,3777,15694
,,,,3778,15694
,,,,3779,15694
,,,,3780,15694
,,,,3781,15694
,,,,3782,15694
,,,,3783,15694
,,,,3784,15694
,,,,3785,15694
,,,,3786,15694
,,,,3787,15694
,,,,3788,15694
,,,,3789,15694
,,,,3790,15694
,,,,3791,15694
,,,,3792,15694
,,,,3793,15694
,,,,3794,15694
,,,,3795,15694
,,,,3796,15694
,,,,3797,15694
,,,,3798,15694
,,,,3799,15694
,,,,3800,15694
,,,,3801,15694
,,,,3802,15694
,,,,3803,15694
,,,,3804,15694
,,,,3805,15694
,,,,3806,15694
,,,,3807,15694
,,,,3808,15694
,,,,3809,15694
,,,,3810,15694
,,,,3811,15694
,,,,3812,15694
,,,,3813,15694
,,,,3814,15694
,,,,3815,15694
,,,,3816,15694
,,,,3817,15694
,,,,3818,15694
,,,,3819,15694
,,,,3820,15694
,,,,3821,15694
,,,,3822,15694
,,,,3823,15694
,,,,3824,15694
,,,,3825,15694
,,,,3826,15694
,,,,3827,15694
,,,,3828,15694
,,,,3829,15694
,,,,3830,15694
,,,,3831,15694
,,,,3832,15694
,,,,3833,15694
,,,,3834,15694
,,,,3835,15694
,,,,3836,15694
,,,,3837,15694
,,,,3838,15694
,,,,3839,15694
,,,,3840,15694
,,,,3841,15694
,,,,3842,15694
,,,,3843,15694
,,,,3844,15694
,,,,3845,15694
,,,,3846,15694
,,,,3847,15694
,,,,3848,15694
,,,,3849,15694
,,,,3850,15694
,,,,3851,15694
,,,,3852,15694
,,,,3853,15694
,,,,3854,15694
,,,,3855,15694
,,,,3856,15694
,,,,3857,15694
,,,,3858,15694
,,,,3859,15694
,,,,3860,15694
,,,,3861,15694
,,,,3862,15694
,,,,3863,15694
,,,,3864,15694
,,,,3865,15694
,,,,3866,15694
,,,,3867,15694
,,,,3868,15694
,,,,3869,15694
,,,,3870,15694
,,,,3871,15694
,,,,3872,15694
,,,,3873,15694
,,,,3874,15694
,,,,3875,15694
,,,,3876,15694
,,,,3877,15694
,,,,3878,15694
,,,,3879,15694
,,,,3880,15694
,,,,3881,15694
,,,,3882,15694
,,,,3883,15694
,,,,3884,15694
,,,,3885,15694
,,,,3886,15694
,,,,3887,15694
,,,,3888,15694
,,,,3889,15694
,,,,3890,15694
,,,,3891,15694
,,,,3892,15694
,,,,3893,15694
,,,,3894,15694
,,,,3895,15694
,,,,3896,15694
,,,,3897,15694
,,,,3898,15694
,,,,3899,15694
,,,,3900,15694
,,,,3901,15694
,,,,3902,15694
,,,,3903,15694
,,,,3904,15694
,,,,3905,15694
,,,,3906,15694
,,,,3907,15694
,,,,3908,15694
,,,,3909,15694
,,,,3910,15694
,,,,3911,15694
,,,,3912,15694
,,,,3913,15694
,,,,3914,15694
,,,,3915,15694
,,,,3916,15694
,,,,3917,15694
,,,,3918,15694
,,,,3919,15694
,,,,3920,15694
,,,,3921,15694
,,,,3922,15694
,,,,3923,15694
,,,,3924,15694
,,,,3925,15694
,,,,3926,15694
,,,,3927,15694
,,,,3928,15694
,,,,3929,15694
,,,,3930,15694
,,,,3931,15694
,,,,3932,15694
,,,,3933,15694
,,,,3934,15694
,,,,3935,15694
,,,,3936,15694
,,,,3937,15694
,,,,3938,15694
,,,,3939,15694
,,,,3940,15694
,,,,3941,15694
,,,,3942,15694
,,,,3943,15694
,,,,3944,15694
,,,,3945,15694
,,,,3946,15694
,,,,3947,15694
,,,,3948,15694
,,,,3949,15694
,,,,3950,15694
,,,,3951,15694
,,,,3952,15694
,,,,3953,15694
,,,,3954,15694
,,,,3955,15694
,,,,3956,15694
,,,,3957,15694
,,,,3958,15694
,,,,3959,15694
,,,,3960,15694
,,,,3961,15694
,,,,3962,15694
,,,,3963,15694
,,,,3964,15694
,,,,3965,15694
,,,,3966,15694
,,,,3967,15694
,,,,3968,15694
,,,,3969,15694
,,,,3970,15694
,,,,3971,15694
,,,,3972,15694
,,,,3973,15694
,,,,3974,15694
,,,,3975,15694
,,,,3976,15694
,,,,3977,15694
,,,,3978,15694
,,,,3979,15694
,,,,3980,15694
,,,,3981,15694
,,,,3982,15694
,,,,3983,15694
,,,,3984,15694
,,,,3985,15694
,,,,3986,15694
,,,,3987,15694
,,,,3988,15694
,,,,3989,15694
,,,,3990,15694
,,,,3991,15694
,,,,3992,15694
,,,,3993,15694
,,,,3994,15694
,,,,3995,15694
,,,,3996,15694
,,,,3997,15694
,,,,3998,15694
,,,,3999,15694
,,,,4000,15694
,,,,4001,15694
,,,,4002,15694
,,,,4003,15694
,,,,4004,15694
,,,,4005,15694
,,,,4006,15694
,,,,4007,15694
,,,,4008,15694
,,,,4009,15694
,,,,4010,15694
,,,,4011,15694
,,,,4012,15694
,,,,4013,15694
,,,,4014,15694
,,,,4015,15694
,,,,4016,15694
,,,,4017,15694
,,,,4018,15694
,,,,4019,15694
,,,,4020,15694
,,,,4021,15694
,,,,4022,15694
,,,,4023,15694
,,,,4024,15694
,,,,4025,15694
,,,,4026,15694
,,,,4027,15694
,,,,4028,15694
,,,,4029,15694
,,,,4030,15694
,,,,4031,15694
,,,,4032,15694
,,,,4033,15694
,,,,4034,15694
,,,,4035,15694
,,,,4036,15694
,,,,4037,15694
,,,,4038,15694
,,,,4039,15694
,,,,4040,15694
,,,,4041,15694
,,,,4042,15694
,,,,4043,15694
,,,,4044,15694
,,,,4045,15694
,,,,4046,15694
,,,,4047,15694
,,,,4048,15694
,,,,4049,15694
,,,,4050,15694
,,,,4051,15694
,,,,4052,15694
,,,,4053,15694
,,,,4054,15694
,,,,4055,15694
,,,,4056,15694
,,,,4057,15694
,,,,4058,15694
,,,,4059,15694
,,,,4060,15694
,,,,4061,15694
,,,,4062,15694
,,,,4063,15694
,,,,4064,15694
,,,,4065,15694
,,,,4066,15694
,,,,4067,15694
,,,,4068,15694
,,,,4069,15694
,,,,4070,15694
,,,,4071,15694
,,,,4072,15694
,,,,4073,15694
,,,,4074,15694
,,,,4075,15694
,,,,4076,15694
,,,,4077,15694
,,,,4078,15694
,,,,4079,15694
,,,,4080,15694
,,,,4081,15694
,,,,4082,15694
,,,,4083,15694
,,,,4084,15694
,,,,4085,15694
,,,,4086,15694
,,,,4087,15694
,,,,4088,15694
,,,,4089,15694
,,,,4090,15694
,,,,4091,15694
,,,,4092,15694
,,,,4093,15694
,,,,4094,15694
,,,,4095,15694
,,,,4096,15694
,,,,4097,15694
,,,,4098,15694
,,,,4099,15694
,,,,4100,15694
,,,,4101,15694
,,,,4102,15694
,,,,4103,15694
,,,,4104,15694
,,,,4105,15694
,,,,4106,15694
,,,,4107,15694
,,,,4108,15694
,,,,4109,15694
,,,,4110,15694
,,,,4111,15694
,,,,4112,15694
,,,,4113,15694
,,,,4114,15694
,,,,4115,15694
,,,,4116,15694
,,,,4117,15694
,,,,4118,15694
,,,,4119,15694
,,,,4120,15694
,,,,4121,15694
,,,,4122,15694
,,,,4123,15694
,,,,4124,15694
,,,,4125,15694
,,,,4126,15694
,,,,4127,15694
,,,,4128,15694
,,,,4129,15694
,,,,4130,15694
,,,,4131,15694
,,,,4132,15694
,,,,4133,15694
,,,,4134,15694
,,,,4135,15694
,,,,4136,15694
,,,,4137,15694
,,,,4138,15694
,,,,4139,15694
,,,,4140,15694
,,,,4141,15694
,,,,4142,15694
,,,,4143,15694
,,,,4144,15694
,,,,4145,15694
,,,,4146,15694
,,,,4147,15694
,,,,4148,15694
,,,,4149,15694
,,,,4150,15694
,,,,4151,15694
,,,,4152,15694
,,,,4153,15694
,,,,4154,15694
,,,,4155,15694
,,,,4156,15694
,,,,4157,15694
,,,,4158,15694
,,,,4159,15694
,,,,4160,15694
,,,,4161,15694
,,,,4162,15694
,,,,4163,15694
,,,,4164,15694
,,,,4165,15694
,,,,4166,15694
,,,,4167,15694
,,,,4168,15694
,,,,4169,15694
,,,,4170,15694
,,,,4171,15694
,,,,4172,15694
,,,,4173,15694
,,,,4174,15694
,,,,4175,15694
,,,,4176,15694
,,,,4177,15694
,,,,4178,15694
,,,,4179,15694
,,,,4180,15694
,,,,4181,15694
,,,,4182,15694
,,,,4183,15694
,,,,4184,15694
,,,,4185,15694
,,,,4186,15694
,,,,4187,15694
,,,,4188,15694
,,,,4189,15694
,,,,4190,15694
,,,,4191,15694
,,,,4192,15694
,,,,4193,15694
,,,,4194,15694
,,,,4195,15694
,,,,4196,15694
,,,,4197,15694
,,,,4198,15694
,,,,4199,15694
,,,,4200,15694
,,,,4201,15694
,,,,4202,15694
,,,,4203,15694
,,,,4204,15694
,,,,4205,15694
,,,,4206,15694
,,,,4207,15694
,,,,4208,15694
,,,,4209,15694
,,,,4210,15694
