t236,NaN
t237,NaN
t238,NaN
t239,NaN
t240,NaN
t241,NaN
t242,NaN
t243,NaN
t244,NaN
t245,NaN
t246,NaN
t247,NaN
t248,NaN
t249,NaN
t250,NaN
t251,NaN
t252,NaN
t253,NaN
t254,NaN
t255,NaN
t256,NaN
t257,NaN
t258,NaN
t259,NaN
t260,NaN
t261,NaN
t262,NaN
t263,NaN
t264,NaN
t265,NaN
t266,NaN
t267,NaN
t268,NaN
t269,NaN
t270,NaN
t271,NaN
t272,NaN
t273,NaN
t274,NaN
t275,NaN
t276,NaN
t277,NaN
t278,NaN
t279,NaN
t280,NaN
t281,NaN
t282,NaN
t283,NaN
t284,NaN
t285,NaN
t286,NaN
t287,NaN
t288,NaN
t289,NaN
t290,NaN
t291,NaN
t292,NaN
t293,NaN
t294,NaN
t295,NaN
t296,NaN
t297,NaN
t298,NaN
t299,NaN
t300,NaN
t301,NaN
t302,NaN
t303,NaN
t304,NaN
t305,NaN
t306,NaN
t307,NaN
t308,NaN
t309,NaN
t310,NaN
t311,NaN
t312,NaN
t313,NaN
t314,NaN
t315,NaN
t316,NaN
t317,NaN
t318,NaN
t319,NaN
t320,NaN
t321,NaN
t322,NaN
t323,NaN
t324,NaN
t325,NaN
t326,NaN
t327,NaN
t328,NaN
t329,NaN
t330,NaN
t331,NaN
t332,NaN
t333,NaN
t334,NaN
t335,NaN
t336,NaN
t337,NaN
t338,NaN
t339,NaN
t340,NaN
t341,NaN
t342,NaN
t343,NaN
t344,NaN
t345,NaN
t346,NaN
t347,NaN
t348,NaN
t349,NaN
t350,NaN
t351,NaN
t352,NaN
t353,NaN
t354,NaN
t355,NaN
t356,NaN
t357,NaN
t358,NaN
t359,NaN
t360,NaN
t361,NaN
t362,NaN
t363,NaN
t364,NaN
t365,NaN
t366,NaN
t367,NaN
t368,NaN
t369,NaN
t370,NaN
t371,NaN
t372,NaN
t373,NaN
t374,NaN
t375,NaN
t376,NaN
t377,NaN
t378,NaN
t379,NaN
t380,NaN
t381,NaN
t382,NaN
t383,NaN
t384,NaN
t385,NaN
t386,NaN
t387,NaN
t388,NaN
t389,NaN
t390,NaN
t391,NaN
t392,NaN
t393,NaN
t394,NaN
t395,NaN
t396,NaN
t397,NaN
t398,NaN
t399,NaN
t400,NaN
t401,NaN
t402,NaN
t403,NaN
t404,NaN
t405,NaN
t406,NaN
t407,NaN
t408,NaN
t409,NaN
t410,NaN
t411,NaN
t412,NaN
t413,NaN
t414,NaN
t415,NaN
t416,NaN
t417,NaN
t418,NaN
t419,NaN
t420,NaN
t421,NaN
t422,NaN
t423,NaN
t424,NaN
t425,NaN
t426,NaN
t427,NaN
t428,NaN
t429,NaN
t430,NaN
t431,NaN
t432,NaN
t433,NaN
t434,NaN
t435,NaN
t436,NaN
t437,NaN
t438,NaN
t439,NaN
t440,NaN
t441,NaN
t442,NaN
t443,NaN
t444,NaN
t445,NaN
t446,NaN
t447,NaN
t448,NaN
t449,NaN
t450,NaN
t451,NaN
t452,NaN
t453,NaN
t454,NaN
t455,NaN
t456,NaN
t457,NaN
t458,NaN
t459,NaN
t460,NaN
t461,NaN
t462,NaN
t463,NaN
t464,NaN
t465,NaN
t466,NaN
t467,NaN
t468,NaN
t469,NaN
t470,NaN
t471,NaN
t472,NaN
t473,NaN
t474,NaN
t475,NaN
t476,NaN
t477,NaN
t478,NaN
t479,NaN
t480,NaN
t481,NaN
t482,NaN
t483,NaN
t484,NaN
t485,NaN
t486,NaN
t487,NaN
t488,NaN
t489,NaN
t490,NaN
t491,NaN
t492,NaN
t493,NaN
t494,NaN
t495,NaN
t496,NaN
t497,NaN
t498,NaN
t499,NaN
t500,NaN
t501,NaN
t502,NaN
t503,NaN
t504,NaN
t505,NaN
t506,NaN
t507,NaN
t508,NaN
t509,NaN
t510,NaN
t511,NaN
t512,NaN
t513,NaN
t514,NaN
t515,NaN
t516,NaN
t517,NaN
t518,NaN
t519,NaN
t520,NaN
t521,NaN
t522,NaN
t523,NaN
t524,NaN
t525,NaN
t526,NaN
t527,NaN
t528,NaN
t529,NaN
t530,NaN
t531,NaN
t532,NaN
t533,NaN
t534,NaN
t535,NaN
t536,NaN
t537,NaN
t538,NaN
t539,NaN
t540,NaN
t541,NaN
t542,NaN
t543,NaN
t544,NaN
t545,NaN
t546,NaN
t547,NaN
t548,NaN
t549,NaN
t550,NaN
t551,NaN
t552,NaN
t553,NaN
t554,NaN
t555,NaN
t556,NaN
t557,NaN
t558,NaN
t559,NaN
t560,NaN
t561,NaN
t562,NaN
t563,NaN
t564,NaN
t565,NaN
t566,NaN
t567,NaN
t568,NaN
t569,NaN
t570,NaN
t571,NaN
t572,NaN
t573,NaN
t574,NaN
t575,NaN
t576,NaN
t577,NaN
t578,NaN
t579,NaN
t580,NaN
t581,NaN
t582,NaN
t583,NaN
t584,NaN
t585,NaN
t586,NaN
t587,NaN
t588,NaN
t589,NaN
t590,NaN
t591,NaN
t592,NaN
t593,NaN
t594,NaN
t595,NaN
t596,NaN
t597,NaN
t598,NaN
t599,NaN
t600,NaN
t601,NaN
t602,NaN
t603,NaN
t604,NaN
t605,NaN
t606,NaN
t607,NaN
t608,NaN
t609,NaN
t610,NaN
t611,NaN
t612,NaN
t613,NaN
t614,NaN
t615,NaN
t616,NaN
t617,NaN
t618,NaN
t619,NaN
t620,NaN
t621,NaN
t622,NaN
t623,NaN
t624,NaN
t625,NaN
t626,NaN
t627,NaN
t628,NaN
t629,NaN
t630,NaN
t631,NaN
t632,NaN
t633,NaN
t634,NaN
t635,NaN
t636,NaN
t637,NaN
t638,NaN
t639,NaN
t640,NaN
t641,NaN
t642,NaN
t643,NaN
t644,NaN
t645,NaN
t646,NaN
t647,NaN
t648,NaN
t649,NaN
t650,NaN
t651,NaN
t652,NaN
t653,NaN
t654,NaN
t655,NaN
t656,NaN
t657,NaN
t658,NaN
t659,NaN
t660,NaN
t661,NaN
t662,NaN
t663,NaN
t664,NaN
t665,NaN
t666,NaN
t667,NaN
t668,NaN
t669,NaN
t670,NaN
t671,NaN
t672,NaN
t673,NaN
t674,NaN
t675,NaN
t676,NaN
t677,NaN
t678,NaN
t679,NaN
t680,NaN
t681,NaN
t682,NaN
t683,NaN
t684,NaN
t685,NaN
t686,NaN
t687,NaN
t688,NaN
t689,NaN
t690,NaN
t691,NaN
t692,NaN
t693,NaN
t694,NaN
t695,NaN
t696,NaN
t697,NaN
t698,NaN
t699,NaN
t700,NaN
t701,NaN
t702,NaN
t703,NaN
t704,NaN
t705,NaN
t706,NaN
t707,NaN
t708,NaN
t709,NaN
t710,NaN
t711,NaN
t712,NaN
t713,NaN
t714,NaN
t715,NaN
t716,NaN
t717,NaN
t718,NaN
t719,NaN
t720,NaN
t721,NaN
t722,NaN
t723,NaN
t724,NaN
t725,NaN
t726,NaN
t727,NaN
t728,NaN
t729,NaN
t730,NaN
t731,NaN
t732,NaN
t733,NaN
t734,NaN
t735,NaN
t736,NaN
t737,NaN
t738,NaN
t739,NaN
t740,NaN
t741,NaN
t742,NaN
t743,NaN
t744,NaN
t745,NaN
t746,NaN
t747,NaN
t748,NaN
t749,NaN
t750,NaN
t751,NaN
t752,NaN
t753,NaN
t754,NaN
t755,NaN
t756,NaN
t757,NaN
t758,NaN
t759,NaN
t760,NaN
t761,NaN
t762,NaN
t763,NaN
t764,NaN
t765,NaN
t766,NaN
t767,NaN
t768,NaN
t769,NaN
t770,NaN
t771,NaN
t772,NaN
t773,NaN
t774,NaN
t775,NaN
t776,NaN
t777,NaN
t778,NaN
t779,NaN
t780,NaN
t781,NaN
t782,NaN
t783,NaN
t784,NaN
t785,NaN
t786,NaN
t787,NaN
t788,NaN
t789,NaN
t790,NaN
t791,NaN
t792,NaN
t793,NaN
t794,NaN
t795,NaN
t796,NaN
t797,NaN
t798,NaN
t799,NaN
t800,NaN
t801,NaN
t802,NaN
t803,NaN
t804,NaN
t805,NaN
t806,NaN
t807,NaN
t808,NaN
t809,NaN
t810,NaN
t811,NaN
t812,NaN
t813,NaN
t814,NaN
t815,NaN
t816,NaN
t817,NaN
t818,NaN
t819,NaN
t820,NaN
t821,NaN
t822,NaN
t823,NaN
t824,NaN
t825,NaN
t826,NaN
t827,NaN
t828,NaN
t829,NaN
t830,NaN
t831,NaN
t832,NaN
t833,NaN
t834,NaN
t835,NaN
t836,NaN
t837,NaN
t838,NaN
t839,NaN
t840,NaN
t841,NaN
t842,NaN
t843,NaN
t844,NaN
t845,NaN
t846,NaN
t847,NaN
t848,NaN
t849,NaN
t850,NaN
t851,NaN
t852,NaN
t853,NaN
t854,NaN
t855,NaN
t856,NaN
t857,NaN
t858,NaN
t859,NaN
t860,NaN
t861,NaN
t862,NaN
t863,NaN
t864,NaN
t865,NaN
t866,NaN
t867,NaN
t868,NaN
t869,NaN
t870,NaN
t871,NaN
t872,NaN
t873,NaN
t874,NaN
t875,NaN
t876,NaN
t877,NaN
t878,NaN
t879,NaN
t880,NaN
t881,NaN
t882,NaN
t883,NaN
t884,NaN
t885,NaN
t886,NaN
t887,NaN
t888,NaN
t889,NaN
t890,NaN
t891,NaN
t892,NaN
t893,NaN
t894,NaN
t895,NaN
t896,NaN
t897,NaN
t898,NaN
t899,NaN
t900,NaN
t901,NaN
t902,NaN
t903,NaN
t904,NaN
t905,NaN
t906,NaN
t907,NaN
t908,NaN
t909,NaN
t910,NaN
t911,NaN
t912,NaN
t913,NaN
t914,NaN
t915,NaN
t916,NaN
t917,NaN
t918,NaN
t919,NaN
t920,NaN
t921,NaN
t922,NaN
t923,NaN
t924,NaN
t925,NaN
t926,NaN
t927,NaN
t928,NaN
t929,NaN
t930,NaN
t931,NaN
t932,NaN
t933,NaN
t934,NaN
t935,NaN
t936,NaN
t937,NaN
t938,NaN
t939,NaN
t940,NaN
t941,NaN
t942,NaN
t943,NaN
t944,NaN
t945,NaN
t946,NaN
t947,NaN
t948,NaN
t949,NaN
t950,NaN
t951,NaN
t952,NaN
t953,NaN
t954,NaN
t955,NaN
t956,NaN
t957,NaN
t958,NaN
t959,NaN
t960,NaN
t961,NaN
t962,NaN
t963,NaN
t964,NaN
t965,NaN
t966,NaN
t967,NaN
t968,NaN
t969,NaN
t970,NaN
t971,NaN
t972,NaN
t973,NaN
t974,NaN
t975,NaN
t976,NaN
t977,NaN
t978,NaN
t979,NaN
t980,NaN
t981,NaN
t982,NaN
t983,NaN
t984,NaN
t985,NaN
t986,NaN
t987,NaN
t988,NaN
t989,NaN
t990,NaN
t991,NaN
t992,NaN
t993,NaN
t994,NaN
t995,NaN
t996,NaN
t997,NaN
t998,NaN
t999,NaN
t1000,NaN
t1001,NaN
t1002,NaN
t1003,NaN
t1004,NaN
t1005,NaN
t1006,NaN
t1007,NaN
t1008,NaN
t1009,NaN
t1010,NaN
t1011,NaN
t1012,NaN
t1013,NaN
t1014,NaN
t1015,NaN
t1016,NaN
t1017,NaN
t1018,NaN
t1019,NaN
t1020,NaN
t1021,NaN
t1022,NaN
t1023,NaN
t1024,NaN
t1025,NaN
t1026,NaN
t1027,NaN
t1028,NaN
t1029,NaN
t1030,NaN
t1031,NaN
t1032,NaN
t1033,NaN
t1034,NaN
t1035,NaN
t1036,NaN
t1037,NaN
t1038,NaN
t1039,NaN
t1040,NaN
t1041,NaN
t1042,NaN
t1043,NaN
t1044,NaN
t1045,NaN
t1046,NaN
t1047,NaN
t1048,NaN
t1049,NaN
t1050,NaN
t1051,NaN
t1052,NaN
t1053,NaN
t1054,NaN
t1055,NaN
t1056,NaN
t1057,NaN
t1058,NaN
t1059,NaN
t1060,NaN
t1061,NaN
t1062,NaN
t1063,NaN
t1064,NaN
t1065,NaN
t1066,NaN
t1067,NaN
t1068,NaN
t1069,NaN
t1070,NaN
t1071,NaN
t1072,NaN
t1073,NaN
t1074,NaN
t1075,NaN
t1076,NaN
t1077,NaN
t1078,NaN
t1079,NaN
t1080,NaN
t1081,NaN
t1082,NaN
t1083,NaN
t1084,NaN
t1085,NaN
t1086,NaN
t1087,NaN
t1088,NaN
t1089,NaN
t1090,NaN
t1091,NaN
t1092,NaN
t1093,NaN
t1094,NaN
t1095,NaN
t1096,NaN
t1097,NaN
t1098,NaN
t1099,NaN
t1100,NaN
t1101,NaN
t1102,NaN
t1103,NaN
t1104,NaN
t1105,NaN
t1106,NaN
t1107,NaN
t1108,NaN
t1109,NaN
t1110,NaN
t1111,NaN
t1112,NaN
t1113,NaN
t1114,NaN
t1115,NaN
t1116,NaN
t1117,NaN
t1118,NaN
t1119,NaN
t1120,NaN
t1121,NaN
t1122,NaN
t1123,NaN
t1124,NaN
t1125,NaN
t1126,NaN
t1127,NaN
t1128,NaN
t1129,NaN
t1130,NaN
t1131,NaN
t1132,NaN
t1133,NaN
t1134,NaN
t1135,NaN
t1136,NaN
t1137,NaN
t1138,NaN
t1139,NaN
t1140,NaN
t1141,NaN
t1142,NaN
t1143,NaN
t1144,NaN
t1145,NaN
t1146,NaN
t1147,NaN
t1148,NaN
t1149,NaN
t1150,NaN
t1151,NaN
t1152,NaN
t1153,NaN
t1154,NaN
t1155,NaN
t1156,NaN
t1157,NaN
t1158,NaN
t1159,NaN
t1160,NaN
t1161,NaN
t1162,NaN
t1163,NaN
t1164,NaN
t1165,NaN
t1166,NaN
t1167,NaN
t1168,NaN
t1169,NaN
t1170,NaN
t1171,NaN
t1172,NaN
t1173,NaN
t1174,NaN
t1175,NaN
t1176,NaN
t1177,NaN
t1178,NaN
t1179,NaN
t1180,NaN
t1181,NaN
t1182,NaN
t1183,NaN
t1184,NaN
t1185,NaN
t1186,NaN
t1187,NaN
t1188,NaN
t1189,NaN
t1190,NaN
t1191,NaN
t1192,NaN
t1193,NaN
t1194,NaN
t1195,NaN
t1196,NaN
t1197,NaN
t1198,NaN
t1199,NaN
t1200,NaN
t1201,NaN
t1202,NaN
t1203,NaN
t1204,NaN
t1205,NaN
t1206,NaN
t1207,NaN
t1208,NaN
t1209,NaN
t1210,NaN
t1211,NaN
t1212,NaN
t1213,NaN
t1214,NaN
t1215,NaN
t1216,NaN
t1217,NaN
t1218,NaN
t1219,NaN
t1220,NaN
t1221,NaN
t1222,NaN
t1223,NaN
t1224,NaN
t1225,NaN
t1226,NaN
t1227,NaN
t1228,NaN
t1229,NaN
t1230,NaN
t1231,NaN
t1232,NaN
t1233,NaN
t1234,NaN
t1235,NaN
t1236,NaN
t1237,NaN
t1238,NaN
t1239,NaN
t1240,NaN
t1241,NaN
t1242,NaN
t1243,NaN
t1244,NaN
t1245,NaN
t1246,NaN
t1247,NaN
t1248,NaN
t1249,NaN
t1250,NaN
t1251,NaN
t1252,NaN
t1253,NaN
t1254,NaN
t1255,NaN
t1256,NaN
t1257,NaN
t1258,NaN
t1259,NaN
t1260,NaN
t1261,NaN
t1262,NaN
t1263,NaN
t1264,NaN
t1265,NaN
t1266,NaN
t1267,NaN
t1268,NaN
t1269,NaN
t1270,NaN
t1271,NaN
t1272,NaN
t1273,NaN
t1274,NaN
t1275,NaN
t1276,NaN
t1277,NaN
t1278,NaN
t1279,NaN
t1280,NaN
t1281,NaN
t1282,NaN
t1283,NaN
t1284,NaN
t1285,NaN
t1286,NaN
t1287,NaN
t1288,NaN
t1289,NaN
t1290,NaN
t1291,NaN
t1292,NaN
t1293,NaN
t1294,NaN
t1295,NaN
t1296,NaN
t1297,NaN
t1298,NaN
t1299,NaN
t1300,NaN
t1301,NaN
t1302,NaN
t1303,NaN
t1304,NaN
t1305,NaN
t1306,NaN
t1307,NaN
t1308,NaN
t1309,NaN
t1310,NaN
t1311,NaN
t1312,NaN
t1313,NaN
t1314,NaN
t1315,NaN
t1316,NaN
t1317,NaN
t1318,NaN
t1319,NaN
t1320,NaN
t1321,NaN
t1322,NaN
t1323,NaN
t1324,NaN
t1325,NaN
t1326,NaN
t1327,NaN
t1328,NaN
t1329,NaN
t1330,NaN
t1331,NaN
t1332,NaN
t1333,NaN
t1334,NaN
t1335,NaN
t1336,NaN
t1337,NaN
t1338,NaN
t1339,NaN
t1340,NaN
t1341,NaN
t1342,NaN
t1343,NaN
t1344,NaN
t1345,NaN
t1346,NaN
t1347,NaN
t1348,NaN
t1349,NaN
t1350,NaN
t1351,NaN
t1352,NaN
t1353,NaN
t1354,NaN
t1355,NaN
t1356,NaN
t1357,NaN
t1358,NaN
t1359,NaN
t1360,NaN
t1361,NaN
t1362,NaN
t1363,NaN
t1364,NaN
t1365,NaN
t1366,NaN
t1367,NaN
t1368,NaN
t1369,NaN
t1370,NaN
t1371,NaN
t1372,NaN
t1373,NaN
t1374,NaN
t1375,NaN
t1376,NaN
t1377,NaN
t1378,NaN
t1379,NaN
t1380,NaN
t1381,NaN
t1382,NaN
t1383,NaN
t1384,NaN
t1385,NaN
t1386,NaN
t1387,NaN
t1388,NaN
t1389,NaN
t1390,NaN
t1391,NaN
t1392,NaN
t1393,NaN
t1394,NaN
t1395,NaN
t1396,NaN
t1397,NaN
t1398,NaN
t1399,NaN
t1400,NaN
t1401,NaN
t1402,NaN
t1403,NaN
t1404,NaN
t1405,NaN
t1406,NaN
t1407,NaN
t1408,NaN
t1409,NaN
t1410,NaN
t1411,NaN
t1412,NaN
t1413,NaN
t1414,NaN
t1415,NaN
t1416,NaN
t1417,NaN
t1418,NaN
t1419,NaN
t1420,NaN
t1421,NaN
t1422,NaN
t1423,NaN
t1424,NaN
t1425,NaN
t1426,NaN
t1427,NaN
t1428,NaN
t1429,NaN
t1430,NaN
t1431,NaN
t1432,NaN
t1433,NaN
t1434,NaN
t1435,NaN
t1436,NaN
t1437,NaN
t1438,NaN
t1439,NaN
t1440,NaN
t1441,NaN
t1442,NaN
t1443,NaN
t1444,NaN
t1445,NaN
t1446,NaN
t1447,NaN
t1448,NaN
t1449,NaN
t1450,NaN
t1451,NaN
t1452,NaN
t1453,NaN
t1454,NaN
t1455,NaN
t1456,NaN
t1457,NaN
t1458,NaN
t1459,NaN
t1460,NaN
t1461,NaN
t1462,NaN
t1463,NaN
t1464,NaN
t1465,NaN
t1466,NaN
t1467,NaN
t1468,NaN
t1469,NaN
t1470,NaN
t1471,NaN
t1472,NaN
t1473,NaN
t1474,NaN
t1475,NaN
t1476,NaN
t1477,NaN
t1478,NaN
t1479,NaN
t1480,NaN
t1481,NaN
t1482,NaN
t1483,NaN
t1484,NaN
t1485,NaN
t1486,NaN
t1487,NaN
t1488,NaN
t1489,NaN
t1490,NaN
t1491,NaN
t1492,NaN
t1493,NaN
t1494,NaN
t1495,NaN
t1496,NaN
t1497,NaN
t1498,NaN
t1499,NaN
t1500,NaN
t1501,NaN
t1502,NaN
t1503,NaN
t1504,NaN
t1505,NaN
t1506,NaN
t1507,NaN
t1508,NaN
t1509,NaN
t1510,NaN
t1511,NaN
t1512,NaN
t1513,NaN
t1514,NaN
t1515,NaN
t1516,NaN
t1517,NaN
t1518,NaN
t1519,NaN
t1520,NaN
t1521,NaN
t1522,NaN
t1523,NaN
t1524,NaN
t1525,NaN
t1526,NaN
t1527,NaN
t1528,NaN
t1529,NaN
t1530,NaN
t1531,NaN
t1532,NaN
t1533,NaN
t1534,NaN
t1535,NaN
t1536,NaN
t1537,NaN
t1538,NaN
t1539,NaN
t1540,NaN
t1541,NaN
t1542,NaN
t1543,NaN
t1544,NaN
t1545,NaN
t1546,NaN
t1547,NaN
t1548,NaN
t1549,NaN
t1550,NaN
t1551,NaN
t1552,NaN
t1553,NaN
t1554,NaN
t1555,NaN
t1556,NaN
t1557,NaN
t1558,NaN
t1559,NaN
t1560,NaN
t1561,NaN
t1562,NaN
t1563,NaN
t1564,NaN
t1565,NaN
t1566,NaN
t1567,NaN
t1568,NaN
t1569,NaN
t1570,NaN
t1571,NaN
t1572,NaN
t1573,NaN
t1574,NaN
t1575,NaN
t1576,NaN
t1577,NaN
t1578,NaN
t1579,NaN
t1580,NaN
t1581,NaN
t1582,NaN
t1583,NaN
t1584,NaN
t1585,NaN
t1586,NaN
t1587,NaN
t1588,NaN
t1589,NaN
t1590,NaN
t1591,NaN
t1592,NaN
t1593,NaN
t1594,NaN
t1595,NaN
t1596,NaN
t1597,NaN
t1598,NaN
t1599,NaN
t1600,NaN
t1601,NaN
t1602,NaN
t1603,NaN
t1604,NaN
t1605,NaN
t1606,NaN
t1607,NaN
t1608,NaN
t1609,NaN
t1610,NaN
t1611,NaN
t1612,NaN
t1613,NaN
t1614,NaN
t1615,NaN
t1616,NaN
t1617,NaN
t1618,NaN
t1619,NaN
t1620,NaN
t1621,NaN
t1622,NaN
t1623,NaN
t1624,NaN
t1625,NaN
t1626,NaN
t1627,NaN
t1628,NaN
t1629,NaN
t1630,NaN
t1631,NaN
t1632,NaN
t1633,NaN
t1634,NaN
t1635,NaN
t1636,NaN
t1637,NaN
t1638,NaN
t1639,NaN
t1640,NaN
t1641,NaN
t1642,NaN
t1643,NaN
t1644,NaN
t1645,NaN
t1646,NaN
t1647,NaN
t1648,NaN
t1649,NaN
t1650,NaN
t1651,NaN
t1652,NaN
t1653,NaN
t1654,NaN
t1655,NaN
t1656,NaN
t1657,NaN
t1658,NaN
t1659,NaN
t1660,NaN
t1661,NaN
t1662,NaN
t1663,NaN
t1664,NaN
t1665,NaN
t1666,NaN
t1667,NaN
t1668,NaN
t1669,NaN
t1670,NaN
t1671,NaN
t1672,NaN
t1673,NaN
t1674,NaN
t1675,NaN
t1676,NaN
t1677,NaN
t1678,NaN
t1679,NaN
t1680,NaN
t1681,NaN
t1682,NaN
t1683,NaN
t1684,NaN
t1685,NaN
t1686,NaN
t1687,NaN
t1688,NaN
t1689,NaN
t1690,NaN
t1691,NaN
t1692,NaN
t1693,NaN
t1694,NaN
t1695,NaN
t1696,NaN
t1697,NaN
t1698,NaN
t1699,NaN
t1700,NaN
t1701,NaN
t1702,NaN
t1703,NaN
t1704,NaN
t1705,NaN
t1706,NaN
t1707,NaN
t1708,NaN
t1709,NaN
t1710,NaN
t1711,NaN
t1712,NaN
t1713,NaN
t1714,NaN
t1715,NaN
t1716,NaN
t1717,NaN
t1718,NaN
t1719,NaN
t1720,NaN
t1721,NaN
t1722,NaN
t1723,NaN
t1724,NaN
t1725,NaN
t1726,NaN
t1727,NaN
t1728,NaN
t1729,NaN
t1730,NaN
t1731,NaN
t1732,NaN
t1733,NaN
t1734,NaN
t1735,NaN
t1736,NaN
t1737,NaN
t1738,NaN
t1739,NaN
t1740,NaN
t1741,NaN
t1742,NaN
t1743,NaN
t1744,NaN
t1745,NaN
t1746,NaN
t1747,NaN
t1748,NaN
t1749,NaN
t1750,NaN
t1751,NaN
t1752,NaN
t1753,NaN
t1754,NaN
t1755,NaN
t1756,NaN
t1757,NaN
t1758,NaN
t1759,NaN
t1760,NaN
t1761,NaN
t1762,NaN
t1763,NaN
t1764,NaN
t1765,NaN
t1766,NaN
t1767,NaN
t1768,NaN
t1769,NaN
t1770,NaN
t1771,NaN
t1772,NaN
t1773,NaN
t1774,NaN
t1775,NaN
t1776,NaN
t1777,NaN
t1778,NaN
t1779,NaN
t1780,NaN
t1781,NaN
t1782,NaN
t1783,NaN
t1784,NaN
t1785,NaN
t1786,NaN
t1787,NaN
t1788,NaN
t1789,NaN
t1790,NaN
t1791,NaN
t1792,NaN
t1793,NaN
t1794,NaN
t1795,NaN
t1796,NaN
t1797,NaN
t1798,NaN
t1799,NaN
t1800,NaN
t1801,NaN
t1802,NaN
t1803,NaN
t1804,NaN
t1805,NaN
t1806,NaN
t1807,NaN
t1808,NaN
t1809,NaN
t1810,NaN
t1811,NaN
t1812,NaN
t1813,NaN
t1814,NaN
t1815,NaN
t1816,NaN
t1817,NaN
t1818,NaN
t1819,NaN
t1820,NaN
t1821,NaN
t1822,NaN
t1823,NaN
t1824,NaN
t1825,NaN
t1826,NaN
t1827,NaN
t1828,NaN
t1829,NaN
t1830,NaN
t1831,NaN
t1832,NaN
t1833,NaN
t1834,NaN
t1835,NaN
t1836,NaN
t1837,NaN
t1838,NaN
t1839,NaN
t1840,NaN
t1841,NaN
t1842,NaN
t1843,NaN
t1844,NaN
t1845,NaN
t1846,NaN
t1847,NaN
t1848,NaN
t1849,NaN
t1850,NaN
t1851,NaN
t1852,NaN
t1853,NaN
t1854,NaN
t1855,NaN
t1856,NaN
t1857,NaN
t1858,NaN
t1859,NaN
t1860,NaN
t1861,NaN
t1862,NaN
t1863,NaN
t1864,NaN
t1865,NaN
t1866,NaN
t1867,NaN
t1868,NaN
t1869,NaN
t1870,NaN
t1871,NaN
t1872,NaN
t1873,NaN
t1874,NaN
