Time_Index,SE_CCGT-H2,MIDAT_CCGT-H2,NE_CCGT-H2,SE_OCGT-H2,MIDAT_OCGT-H2,NE_OCGT-H2
35378,0.9,0.9,0.9,0.9,0.9,0.9
35379,0.9,0.9,0.9,0.9,0.9,0.9
35380,0.9,0.9,0.9,0.9,0.9,0.9
35381,0.9,0.9,0.9,0.9,0.9,0.9
35382,0.9,0.9,0.9,0.9,0.9,0.9
35383,0.9,0.9,0.9,0.9,0.9,0.9
35384,0.9,0.9,0.9,0.9,0.9,0.9
35385,0.9,0.9,0.9,0.9,0.9,0.9
35386,0.9,0.9,0.9,0.9,0.9,0.9
35387,0.9,0.9,0.9,0.9,0.9,0.9
35388,0.9,0.9,0.9,0.9,0.9,0.9
35389,0.9,0.9,0.9,0.9,0.9,0.9
35390,0.9,0.9,0.9,0.9,0.9,0.9
35391,0.9,0.9,0.9,0.9,0.9,0.9
35392,0.9,0.9,0.9,0.9,0.9,0.9
35393,0.9,0.9,0.9,0.9,0.9,0.9
35394,0.9,0.9,0.9,0.9,0.9,0.9
35395,0.9,0.9,0.9,0.9,0.9,0.9
35396,0.9,0.9,0.9,0.9,0.9,0.9
35397,0.9,0.9,0.9,0.9,0.9,0.9
35398,0.9,0.9,0.9,0.9,0.9,0.9
35399,0.9,0.9,0.9,0.9,0.9,0.9
35400,0.9,0.9,0.9,0.9,0.9,0.9
35401,0.9,0.9,0.9,0.9,0.9,0.9
35402,0.9,0.9,0.9,0.9,0.9,0.9
35403,0.9,0.9,0.9,0.9,0.9,0.9
35404,0.9,0.9,0.9,0.9,0.9,0.9
35405,0.9,0.9,0.9,0.9,0.9,0.9
35406,0.9,0.9,0.9,0.9,0.9,0.9
35407,0.9,0.9,0.9,0.9,0.9,0.9
35408,0.9,0.9,0.9,0.9,0.9,0.9
35409,0.9,0.9,0.9,0.9,0.9,0.9
35410,0.9,0.9,0.9,0.9,0.9,0.9
35411,0.9,0.9,0.9,0.9,0.9,0.9
35412,0.9,0.9,0.9,0.9,0.9,0.9
35413,0.9,0.9,0.9,0.9,0.9,0.9
35414,0.9,0.9,0.9,0.9,0.9,0.9
35415,0.9,0.9,0.9,0.9,0.9,0.9
35416,0.9,0.9,0.9,0.9,0.9,0.9
35417,0.9,0.9,0.9,0.9,0.9,0.9
35418,0.9,0.9,0.9,0.9,0.9,0.9
35419,0.9,0.9,0.9,0.9,0.9,0.9
35420,0.9,0.9,0.9,0.9,0.9,0.9
35421,0.9,0.9,0.9,0.9,0.9,0.9
35422,0.9,0.9,0.9,0.9,0.9,0.9
35423,0.9,0.9,0.9,0.9,0.9,0.9
35424,0.9,0.9,0.9,0.9,0.9,0.9
35425,0.9,0.9,0.9,0.9,0.9,0.9
35426,0.9,0.9,0.9,0.9,0.9,0.9
35427,0.9,0.9,0.9,0.9,0.9,0.9
35428,0.9,0.9,0.9,0.9,0.9,0.9
35429,0.9,0.9,0.9,0.9,0.9,0.9
35430,0.9,0.9,0.9,0.9,0.9,0.9
35431,0.9,0.9,0.9,0.9,0.9,0.9
35432,0.9,0.9,0.9,0.9,0.9,0.9
35433,0.9,0.9,0.9,0.9,0.9,0.9
35434,0.9,0.9,0.9,0.9,0.9,0.9
35435,0.9,0.9,0.9,0.9,0.9,0.9
35436,0.9,0.9,0.9,0.9,0.9,0.9
35437,0.9,0.9,0.9,0.9,0.9,0.9
35438,0.9,0.9,0.9,0.9,0.9,0.9
35439,0.9,0.9,0.9,0.9,0.9,0.9
35440,0.9,0.9,0.9,0.9,0.9,0.9
35441,0.9,0.9,0.9,0.9,0.9,0.9
35442,0.9,0.9,0.9,0.9,0.9,0.9
35443,0.9,0.9,0.9,0.9,0.9,0.9
35444,0.9,0.9,0.9,0.9,0.9,0.9
35445,0.9,0.9,0.9,0.9,0.9,0.9
35446,0.9,0.9,0.9,0.9,0.9,0.9
35447,0.9,0.9,0.9,0.9,0.9,0.9
35448,0.9,0.9,0.9,0.9,0.9,0.9
35449,0.9,0.9,0.9,0.9,0.9,0.9
35450,0.9,0.9,0.9,0.9,0.9,0.9
35451,0.9,0.9,0.9,0.9,0.9,0.9
35452,0.9,0.9,0.9,0.9,0.9,0.9
35453,0.9,0.9,0.9,0.9,0.9,0.9
35454,0.9,0.9,0.9,0.9,0.9,0.9
35455,0.9,0.9,0.9,0.9,0.9,0.9
35456,0.9,0.9,0.9,0.9,0.9,0.9
35457,0.9,0.9,0.9,0.9,0.9,0.9
35458,0.9,0.9,0.9,0.9,0.9,0.9
35459,0.9,0.9,0.9,0.9,0.9,0.9
35460,0.9,0.9,0.9,0.9,0.9,0.9
35461,0.9,0.9,0.9,0.9,0.9,0.9
35462,0.9,0.9,0.9,0.9,0.9,0.9
35463,0.9,0.9,0.9,0.9,0.9,0.9
35464,0.9,0.9,0.9,0.9,0.9,0.9
35465,0.9,0.9,0.9,0.9,0.9,0.9
35466,0.9,0.9,0.9,0.9,0.9,0.9
35467,0.9,0.9,0.9,0.9,0.9,0.9
35468,0.9,0.9,0.9,0.9,0.9,0.9
35469,0.9,0.9,0.9,0.9,0.9,0.9
35470,0.9,0.9,0.9,0.9,0.9,0.9
35471,0.9,0.9,0.9,0.9,0.9,0.9
35472,0.9,0.9,0.9,0.9,0.9,0.9
35473,0.9,0.9,0.9,0.9,0.9,0.9
35474,0.9,0.9,0.9,0.9,0.9,0.9
35475,0.9,0.9,0.9,0.9,0.9,0.9
35476,0.9,0.9,0.9,0.9,0.9,0.9
35477,0.9,0.9,0.9,0.9,0.9,0.9
35478,0.9,0.9,0.9,0.9,0.9,0.9
35479,0.9,0.9,0.9,0.9,0.9,0.9
35480,0.9,0.9,0.9,0.9,0.9,0.9
35481,0.9,0.9,0.9,0.9,0.9,0.9
35482,0.9,0.9,0.9,0.9,0.9,0.9
35483,0.9,0.9,0.9,0.9,0.9,0.9
35484,0.9,0.9,0.9,0.9,0.9,0.9
35485,0.9,0.9,0.9,0.9,0.9,0.9
35486,0.9,0.9,0.9,0.9,0.9,0.9
35487,0.9,0.9,0.9,0.9,0.9,0.9
35488,0.9,0.9,0.9,0.9,0.9,0.9
35489,0.9,0.9,0.9,0.9,0.9,0.9
35490,0.9,0.9,0.9,0.9,0.9,0.9
35491,0.9,0.9,0.9,0.9,0.9,0.9
35492,0.9,0.9,0.9,0.9,0.9,0.9
35493,0.9,0.9,0.9,0.9,0.9,0.9
35494,0.9,0.9,0.9,0.9,0.9,0.9
35495,0.9,0.9,0.9,0.9,0.9,0.9
35496,0.9,0.9,0.9,0.9,0.9,0.9
35497,0.9,0.9,0.9,0.9,0.9,0.9
35498,0.9,0.9,0.9,0.9,0.9,0.9
35499,0.9,0.9,0.9,0.9,0.9,0.9
35500,0.9,0.9,0.9,0.9,0.9,0.9
35501,0.9,0.9,0.9,0.9,0.9,0.9
35502,0.9,0.9,0.9,0.9,0.9,0.9
35503,0.9,0.9,0.9,0.9,0.9,0.9
35504,0.9,0.9,0.9,0.9,0.9,0.9
35505,0.9,0.9,0.9,0.9,0.9,0.9
35506,0.9,0.9,0.9,0.9,0.9,0.9
35507,0.9,0.9,0.9,0.9,0.9,0.9
35508,0.9,0.9,0.9,0.9,0.9,0.9
35509,0.9,0.9,0.9,0.9,0.9,0.9
35510,0.9,0.9,0.9,0.9,0.9,0.9
35511,0.9,0.9,0.9,0.9,0.9,0.9
35512,0.9,0.9,0.9,0.9,0.9,0.9
35513,0.9,0.9,0.9,0.9,0.9,0.9
35514,0.9,0.9,0.9,0.9,0.9,0.9
35515,0.9,0.9,0.9,0.9,0.9,0.9
35516,0.9,0.9,0.9,0.9,0.9,0.9
35517,0.9,0.9,0.9,0.9,0.9,0.9
35518,0.9,0.9,0.9,0.9,0.9,0.9
35519,0.9,0.9,0.9,0.9,0.9,0.9
35520,0.9,0.9,0.9,0.9,0.9,0.9
35521,0.9,0.9,0.9,0.9,0.9,0.9
35522,0.9,0.9,0.9,0.9,0.9,0.9
35523,0.9,0.9,0.9,0.9,0.9,0.9
35524,0.9,0.9,0.9,0.9,0.9,0.9
35525,0.9,0.9,0.9,0.9,0.9,0.9
35526,0.9,0.9,0.9,0.9,0.9,0.9
35527,0.9,0.9,0.9,0.9,0.9,0.9
35528,0.9,0.9,0.9,0.9,0.9,0.9
35529,0.9,0.9,0.9,0.9,0.9,0.9
35530,0.9,0.9,0.9,0.9,0.9,0.9
35531,0.9,0.9,0.9,0.9,0.9,0.9
35532,0.9,0.9,0.9,0.9,0.9,0.9
35533,0.9,0.9,0.9,0.9,0.9,0.9
35534,0.9,0.9,0.9,0.9,0.9,0.9
35535,0.9,0.9,0.9,0.9,0.9,0.9
35536,0.9,0.9,0.9,0.9,0.9,0.9
35537,0.9,0.9,0.9,0.9,0.9,0.9
35538,0.9,0.9,0.9,0.9,0.9,0.9
35539,0.9,0.9,0.9,0.9,0.9,0.9
35540,0.9,0.9,0.9,0.9,0.9,0.9
35541,0.9,0.9,0.9,0.9,0.9,0.9
35542,0.9,0.9,0.9,0.9,0.9,0.9
35543,0.9,0.9,0.9,0.9,0.9,0.9
35544,0.9,0.9,0.9,0.9,0.9,0.9
35545,0.9,0.9,0.9,0.9,0.9,0.9
35546,0.9,0.9,0.9,0.9,0.9,0.9
35547,0.9,0.9,0.9,0.9,0.9,0.9
35548,0.9,0.9,0.9,0.9,0.9,0.9
35549,0.9,0.9,0.9,0.9,0.9,0.9
35550,0.9,0.9,0.9,0.9,0.9,0.9
35551,0.9,0.9,0.9,0.9,0.9,0.9
35552,0.9,0.9,0.9,0.9,0.9,0.9
35553,0.9,0.9,0.9,0.9,0.9,0.9
35554,0.9,0.9,0.9,0.9,0.9,0.9
35555,0.9,0.9,0.9,0.9,0.9,0.9
35556,0.9,0.9,0.9,0.9,0.9,0.9
35557,0.9,0.9,0.9,0.9,0.9,0.9
35558,0.9,0.9,0.9,0.9,0.9,0.9
35559,0.9,0.9,0.9,0.9,0.9,0.9
35560,0.9,0.9,0.9,0.9,0.9,0.9
35561,0.9,0.9,0.9,0.9,0.9,0.9
35562,0.9,0.9,0.9,0.9,0.9,0.9
35563,0.9,0.9,0.9,0.9,0.9,0.9
35564,0.9,0.9,0.9,0.9,0.9,0.9
35565,0.9,0.9,0.9,0.9,0.9,0.9
35566,0.9,0.9,0.9,0.9,0.9,0.9
35567,0.9,0.9,0.9,0.9,0.9,0.9
35568,0.9,0.9,0.9,0.9,0.9,0.9
35569,0.9,0.9,0.9,0.9,0.9,0.9
35570,0.9,0.9,0.9,0.9,0.9,0.9
35571,0.9,0.9,0.9,0.9,0.9,0.9
35572,0.9,0.9,0.9,0.9,0.9,0.9
35573,0.9,0.9,0.9,0.9,0.9,0.9
35574,0.9,0.9,0.9,0.9,0.9,0.9
35575,0.9,0.9,0.9,0.9,0.9,0.9
35576,0.9,0.9,0.9,0.9,0.9,0.9
35577,0.9,0.9,0.9,0.9,0.9,0.9
35578,0.9,0.9,0.9,0.9,0.9,0.9
35579,0.9,0.9,0.9,0.9,0.9,0.9
35580,0.9,0.9,0.9,0.9,0.9,0.9
35581,0.9,0.9,0.9,0.9,0.9,0.9
35582,0.9,0.9,0.9,0.9,0.9,0.9
35583,0.9,0.9,0.9,0.9,0.9,0.9
35584,0.9,0.9,0.9,0.9,0.9,0.9
35585,0.9,0.9,0.9,0.9,0.9,0.9
35586,0.9,0.9,0.9,0.9,0.9,0.9
35587,0.9,0.9,0.9,0.9,0.9,0.9
35588,0.9,0.9,0.9,0.9,0.9,0.9
35589,0.9,0.9,0.9,0.9,0.9,0.9
35590,0.9,0.9,0.9,0.9,0.9,0.9
35591,0.9,0.9,0.9,0.9,0.9,0.9
35592,0.9,0.9,0.9,0.9,0.9,0.9
35593,0.9,0.9,0.9,0.9,0.9,0.9
35594,0.9,0.9,0.9,0.9,0.9,0.9
35595,0.9,0.9,0.9,0.9,0.9,0.9
35596,0.9,0.9,0.9,0.9,0.9,0.9
35597,0.9,0.9,0.9,0.9,0.9,0.9
35598,0.9,0.9,0.9,0.9,0.9,0.9
35599,0.9,0.9,0.9,0.9,0.9,0.9
35600,0.9,0.9,0.9,0.9,0.9,0.9
35601,0.9,0.9,0.9,0.9,0.9,0.9
35602,0.9,0.9,0.9,0.9,0.9,0.9
35603,0.9,0.9,0.9,0.9,0.9,0.9
35604,0.9,0.9,0.9,0.9,0.9,0.9
35605,0.9,0.9,0.9,0.9,0.9,0.9
35606,0.9,0.9,0.9,0.9,0.9,0.9
35607,0.9,0.9,0.9,0.9,0.9,0.9
35608,0.9,0.9,0.9,0.9,0.9,0.9
35609,0.9,0.9,0.9,0.9,0.9,0.9
35610,0.9,0.9,0.9,0.9,0.9,0.9
35611,0.9,0.9,0.9,0.9,0.9,0.9
35612,0.9,0.9,0.9,0.9,0.9,0.9
35613,0.9,0.9,0.9,0.9,0.9,0.9
35614,0.9,0.9,0.9,0.9,0.9,0.9
35615,0.9,0.9,0.9,0.9,0.9,0.9
35616,0.9,0.9,0.9,0.9,0.9,0.9
35617,0.9,0.9,0.9,0.9,0.9,0.9
35618,0.9,0.9,0.9,0.9,0.9,0.9
35619,0.9,0.9,0.9,0.9,0.9,0.9
35620,0.9,0.9,0.9,0.9,0.9,0.9
35621,0.9,0.9,0.9,0.9,0.9,0.9
35622,0.9,0.9,0.9,0.9,0.9,0.9
35623,0.9,0.9,0.9,0.9,0.9,0.9
35624,0.9,0.9,0.9,0.9,0.9,0.9
35625,0.9,0.9,0.9,0.9,0.9,0.9
35626,0.9,0.9,0.9,0.9,0.9,0.9
35627,0.9,0.9,0.9,0.9,0.9,0.9
35628,0.9,0.9,0.9,0.9,0.9,0.9
35629,0.9,0.9,0.9,0.9,0.9,0.9
35630,0.9,0.9,0.9,0.9,0.9,0.9
35631,0.9,0.9,0.9,0.9,0.9,0.9
35632,0.9,0.9,0.9,0.9,0.9,0.9
35633,0.9,0.9,0.9,0.9,0.9,0.9
35634,0.9,0.9,0.9,0.9,0.9,0.9
35635,0.9,0.9,0.9,0.9,0.9,0.9
35636,0.9,0.9,0.9,0.9,0.9,0.9
35637,0.9,0.9,0.9,0.9,0.9,0.9
35638,0.9,0.9,0.9,0.9,0.9,0.9
35639,0.9,0.9,0.9,0.9,0.9,0.9
35640,0.9,0.9,0.9,0.9,0.9,0.9
35641,0.9,0.9,0.9,0.9,0.9,0.9
35642,0.9,0.9,0.9,0.9,0.9,0.9
35643,0.9,0.9,0.9,0.9,0.9,0.9
35644,0.9,0.9,0.9,0.9,0.9,0.9
35645,0.9,0.9,0.9,0.9,0.9,0.9
35646,0.9,0.9,0.9,0.9,0.9,0.9
35647,0.9,0.9,0.9,0.9,0.9,0.9
35648,0.9,0.9,0.9,0.9,0.9,0.9
35649,0.9,0.9,0.9,0.9,0.9,0.9
35650,0.9,0.9,0.9,0.9,0.9,0.9
35651,0.9,0.9,0.9,0.9,0.9,0.9
35652,0.9,0.9,0.9,0.9,0.9,0.9
35653,0.9,0.9,0.9,0.9,0.9,0.9
35654,0.9,0.9,0.9,0.9,0.9,0.9
35655,0.9,0.9,0.9,0.9,0.9,0.9
35656,0.9,0.9,0.9,0.9,0.9,0.9
35657,0.9,0.9,0.9,0.9,0.9,0.9
35658,0.9,0.9,0.9,0.9,0.9,0.9
35659,0.9,0.9,0.9,0.9,0.9,0.9
35660,0.9,0.9,0.9,0.9,0.9,0.9
35661,0.9,0.9,0.9,0.9,0.9,0.9
35662,0.9,0.9,0.9,0.9,0.9,0.9
35663,0.9,0.9,0.9,0.9,0.9,0.9
35664,0.9,0.9,0.9,0.9,0.9,0.9
35665,0.9,0.9,0.9,0.9,0.9,0.9
35666,0.9,0.9,0.9,0.9,0.9,0.9
35667,0.9,0.9,0.9,0.9,0.9,0.9
35668,0.9,0.9,0.9,0.9,0.9,0.9
35669,0.9,0.9,0.9,0.9,0.9,0.9
35670,0.9,0.9,0.9,0.9,0.9,0.9
35671,0.9,0.9,0.9,0.9,0.9,0.9
35672,0.9,0.9,0.9,0.9,0.9,0.9
35673,0.9,0.9,0.9,0.9,0.9,0.9
35674,0.9,0.9,0.9,0.9,0.9,0.9
35675,0.9,0.9,0.9,0.9,0.9,0.9
35676,0.9,0.9,0.9,0.9,0.9,0.9
35677,0.9,0.9,0.9,0.9,0.9,0.9
35678,0.9,0.9,0.9,0.9,0.9,0.9
35679,0.9,0.9,0.9,0.9,0.9,0.9
35680,0.9,0.9,0.9,0.9,0.9,0.9
35681,0.9,0.9,0.9,0.9,0.9,0.9
35682,0.9,0.9,0.9,0.9,0.9,0.9
35683,0.9,0.9,0.9,0.9,0.9,0.9
35684,0.9,0.9,0.9,0.9,0.9,0.9
35685,0.9,0.9,0.9,0.9,0.9,0.9
35686,0.9,0.9,0.9,0.9,0.9,0.9
35687,0.9,0.9,0.9,0.9,0.9,0.9
35688,0.9,0.9,0.9,0.9,0.9,0.9
35689,0.9,0.9,0.9,0.9,0.9,0.9
35690,0.9,0.9,0.9,0.9,0.9,0.9
35691,0.9,0.9,0.9,0.9,0.9,0.9
35692,0.9,0.9,0.9,0.9,0.9,0.9
35693,0.9,0.9,0.9,0.9,0.9,0.9
35694,0.9,0.9,0.9,0.9,0.9,0.9
35695,0.9,0.9,0.9,0.9,0.9,0.9
35696,0.9,0.9,0.9,0.9,0.9,0.9
35697,0.9,0.9,0.9,0.9,0.9,0.9
35698,0.9,0.9,0.9,0.9,0.9,0.9
35699,0.9,0.9,0.9,0.9,0.9,0.9
35700,0.9,0.9,0.9,0.9,0.9,0.9
35701,0.9,0.9,0.9,0.9,0.9,0.9
35702,0.9,0.9,0.9,0.9,0.9,0.9
35703,0.9,0.9,0.9,0.9,0.9,0.9
35704,0.9,0.9,0.9,0.9,0.9,0.9
35705,0.9,0.9,0.9,0.9,0.9,0.9
35706,0.9,0.9,0.9,0.9,0.9,0.9
35707,0.9,0.9,0.9,0.9,0.9,0.9
35708,0.9,0.9,0.9,0.9,0.9,0.9
35709,0.9,0.9,0.9,0.9,0.9,0.9
35710,0.9,0.9,0.9,0.9,0.9,0.9
35711,0.9,0.9,0.9,0.9,0.9,0.9
35712,0.9,0.9,0.9,0.9,0.9,0.9
35713,0.9,0.9,0.9,0.9,0.9,0.9
35714,0.9,0.9,0.9,0.9,0.9,0.9
35715,0.9,0.9,0.9,0.9,0.9,0.9
35716,0.9,0.9,0.9,0.9,0.9,0.9
35717,0.9,0.9,0.9,0.9,0.9,0.9
35718,0.9,0.9,0.9,0.9,0.9,0.9
35719,0.9,0.9,0.9,0.9,0.9,0.9
35720,0.9,0.9,0.9,0.9,0.9,0.9
35721,0.9,0.9,0.9,0.9,0.9,0.9
35722,0.9,0.9,0.9,0.9,0.9,0.9
35723,0.9,0.9,0.9,0.9,0.9,0.9
35724,0.9,0.9,0.9,0.9,0.9,0.9
35725,0.9,0.9,0.9,0.9,0.9,0.9
35726,0.9,0.9,0.9,0.9,0.9,0.9
35727,0.9,0.9,0.9,0.9,0.9,0.9
35728,0.9,0.9,0.9,0.9,0.9,0.9
35729,0.9,0.9,0.9,0.9,0.9,0.9
35730,0.9,0.9,0.9,0.9,0.9,0.9
35731,0.9,0.9,0.9,0.9,0.9,0.9
35732,0.9,0.9,0.9,0.9,0.9,0.9
35733,0.9,0.9,0.9,0.9,0.9,0.9
35734,0.9,0.9,0.9,0.9,0.9,0.9
35735,0.9,0.9,0.9,0.9,0.9,0.9
35736,0.9,0.9,0.9,0.9,0.9,0.9
35737,0.9,0.9,0.9,0.9,0.9,0.9
35738,0.9,0.9,0.9,0.9,0.9,0.9
35739,0.9,0.9,0.9,0.9,0.9,0.9
35740,0.9,0.9,0.9,0.9,0.9,0.9
35741,0.9,0.9,0.9,0.9,0.9,0.9
35742,0.9,0.9,0.9,0.9,0.9,0.9
35743,0.9,0.9,0.9,0.9,0.9,0.9
35744,0.9,0.9,0.9,0.9,0.9,0.9
35745,0.9,0.9,0.9,0.9,0.9,0.9
35746,0.9,0.9,0.9,0.9,0.9,0.9
35747,0.9,0.9,0.9,0.9,0.9,0.9
35748,0.9,0.9,0.9,0.9,0.9,0.9
35749,0.9,0.9,0.9,0.9,0.9,0.9
35750,0.9,0.9,0.9,0.9,0.9,0.9
35751,0.9,0.9,0.9,0.9,0.9,0.9
35752,0.9,0.9,0.9,0.9,0.9,0.9
35753,0.9,0.9,0.9,0.9,0.9,0.9
35754,0.9,0.9,0.9,0.9,0.9,0.9
35755,0.9,0.9,0.9,0.9,0.9,0.9
35756,0.9,0.9,0.9,0.9,0.9,0.9
35757,0.9,0.9,0.9,0.9,0.9,0.9
35758,0.9,0.9,0.9,0.9,0.9,0.9
35759,0.9,0.9,0.9,0.9,0.9,0.9
35760,0.9,0.9,0.9,0.9,0.9,0.9
35761,0.9,0.9,0.9,0.9,0.9,0.9
35762,0.9,0.9,0.9,0.9,0.9,0.9
35763,0.9,0.9,0.9,0.9,0.9,0.9
35764,0.9,0.9,0.9,0.9,0.9,0.9
35765,0.9,0.9,0.9,0.9,0.9,0.9
35766,0.9,0.9,0.9,0.9,0.9,0.9
35767,0.9,0.9,0.9,0.9,0.9,0.9
35768,0.9,0.9,0.9,0.9,0.9,0.9
35769,0.9,0.9,0.9,0.9,0.9,0.9
35770,0.9,0.9,0.9,0.9,0.9,0.9
35771,0.9,0.9,0.9,0.9,0.9,0.9
35772,0.9,0.9,0.9,0.9,0.9,0.9
35773,0.9,0.9,0.9,0.9,0.9,0.9
35774,0.9,0.9,0.9,0.9,0.9,0.9
35775,0.9,0.9,0.9,0.9,0.9,0.9
35776,0.9,0.9,0.9,0.9,0.9,0.9
35777,0.9,0.9,0.9,0.9,0.9,0.9
35778,0.9,0.9,0.9,0.9,0.9,0.9
35779,0.9,0.9,0.9,0.9,0.9,0.9
35780,0.9,0.9,0.9,0.9,0.9,0.9
35781,0.9,0.9,0.9,0.9,0.9,0.9
35782,0.9,0.9,0.9,0.9,0.9,0.9
35783,0.9,0.9,0.9,0.9,0.9,0.9
35784,0.9,0.9,0.9,0.9,0.9,0.9
35785,0.9,0.9,0.9,0.9,0.9,0.9
35786,0.9,0.9,0.9,0.9,0.9,0.9
35787,0.9,0.9,0.9,0.9,0.9,0.9
35788,0.9,0.9,0.9,0.9,0.9,0.9
35789,0.9,0.9,0.9,0.9,0.9,0.9
35790,0.9,0.9,0.9,0.9,0.9,0.9
35791,0.9,0.9,0.9,0.9,0.9,0.9
35792,0.9,0.9,0.9,0.9,0.9,0.9
35793,0.9,0.9,0.9,0.9,0.9,0.9
35794,0.9,0.9,0.9,0.9,0.9,0.9
35795,0.9,0.9,0.9,0.9,0.9,0.9
35796,0.9,0.9,0.9,0.9,0.9,0.9
35797,0.9,0.9,0.9,0.9,0.9,0.9
35798,0.9,0.9,0.9,0.9,0.9,0.9
35799,0.9,0.9,0.9,0.9,0.9,0.9
35800,0.9,0.9,0.9,0.9,0.9,0.9
35801,0.9,0.9,0.9,0.9,0.9,0.9
35802,0.9,0.9,0.9,0.9,0.9,0.9
35803,0.9,0.9,0.9,0.9,0.9,0.9
35804,0.9,0.9,0.9,0.9,0.9,0.9
35805,0.9,0.9,0.9,0.9,0.9,0.9
35806,0.9,0.9,0.9,0.9,0.9,0.9
35807,0.9,0.9,0.9,0.9,0.9,0.9
35808,0.9,0.9,0.9,0.9,0.9,0.9
35809,0.9,0.9,0.9,0.9,0.9,0.9
35810,0.9,0.9,0.9,0.9,0.9,0.9
35811,0.9,0.9,0.9,0.9,0.9,0.9
35812,0.9,0.9,0.9,0.9,0.9,0.9
35813,0.9,0.9,0.9,0.9,0.9,0.9
35814,0.9,0.9,0.9,0.9,0.9,0.9
35815,0.9,0.9,0.9,0.9,0.9,0.9
35816,0.9,0.9,0.9,0.9,0.9,0.9
35817,0.9,0.9,0.9,0.9,0.9,0.9
35818,0.9,0.9,0.9,0.9,0.9,0.9
35819,0.9,0.9,0.9,0.9,0.9,0.9
35820,0.9,0.9,0.9,0.9,0.9,0.9
35821,0.9,0.9,0.9,0.9,0.9,0.9
35822,0.9,0.9,0.9,0.9,0.9,0.9
35823,0.9,0.9,0.9,0.9,0.9,0.9
35824,0.9,0.9,0.9,0.9,0.9,0.9
35825,0.9,0.9,0.9,0.9,0.9,0.9
35826,0.9,0.9,0.9,0.9,0.9,0.9
35827,0.9,0.9,0.9,0.9,0.9,0.9
35828,0.9,0.9,0.9,0.9,0.9,0.9
35829,0.9,0.9,0.9,0.9,0.9,0.9
35830,0.9,0.9,0.9,0.9,0.9,0.9
35831,0.9,0.9,0.9,0.9,0.9,0.9
35832,0.9,0.9,0.9,0.9,0.9,0.9
35833,0.9,0.9,0.9,0.9,0.9,0.9
35834,0.9,0.9,0.9,0.9,0.9,0.9
35835,0.9,0.9,0.9,0.9,0.9,0.9
35836,0.9,0.9,0.9,0.9,0.9,0.9
35837,0.9,0.9,0.9,0.9,0.9,0.9
35838,0.9,0.9,0.9,0.9,0.9,0.9
35839,0.9,0.9,0.9,0.9,0.9,0.9
35840,0.9,0.9,0.9,0.9,0.9,0.9
35841,0.9,0.9,0.9,0.9,0.9,0.9
35842,0.9,0.9,0.9,0.9,0.9,0.9
35843,0.9,0.9,0.9,0.9,0.9,0.9
35844,0.9,0.9,0.9,0.9,0.9,0.9
35845,0.9,0.9,0.9,0.9,0.9,0.9
35846,0.9,0.9,0.9,0.9,0.9,0.9
35847,0.9,0.9,0.9,0.9,0.9,0.9
35848,0.9,0.9,0.9,0.9,0.9,0.9
35849,0.9,0.9,0.9,0.9,0.9,0.9
35850,0.9,0.9,0.9,0.9,0.9,0.9
35851,0.9,0.9,0.9,0.9,0.9,0.9
35852,0.9,0.9,0.9,0.9,0.9,0.9
35853,0.9,0.9,0.9,0.9,0.9,0.9
35854,0.9,0.9,0.9,0.9,0.9,0.9
35855,0.9,0.9,0.9,0.9,0.9,0.9
35856,0.9,0.9,0.9,0.9,0.9,0.9
35857,0.9,0.9,0.9,0.9,0.9,0.9
35858,0.9,0.9,0.9,0.9,0.9,0.9
35859,0.9,0.9,0.9,0.9,0.9,0.9
35860,0.9,0.9,0.9,0.9,0.9,0.9
35861,0.9,0.9,0.9,0.9,0.9,0.9
35862,0.9,0.9,0.9,0.9,0.9,0.9
35863,0.9,0.9,0.9,0.9,0.9,0.9
35864,0.9,0.9,0.9,0.9,0.9,0.9
35865,0.9,0.9,0.9,0.9,0.9,0.9
35866,0.9,0.9,0.9,0.9,0.9,0.9
35867,0.9,0.9,0.9,0.9,0.9,0.9
35868,0.9,0.9,0.9,0.9,0.9,0.9
35869,0.9,0.9,0.9,0.9,0.9,0.9
35870,0.9,0.9,0.9,0.9,0.9,0.9
35871,0.9,0.9,0.9,0.9,0.9,0.9
35872,0.9,0.9,0.9,0.9,0.9,0.9
35873,0.9,0.9,0.9,0.9,0.9,0.9
35874,0.9,0.9,0.9,0.9,0.9,0.9
35875,0.9,0.9,0.9,0.9,0.9,0.9
35876,0.9,0.9,0.9,0.9,0.9,0.9
35877,0.9,0.9,0.9,0.9,0.9,0.9
35878,0.9,0.9,0.9,0.9,0.9,0.9
35879,0.9,0.9,0.9,0.9,0.9,0.9
35880,0.9,0.9,0.9,0.9,0.9,0.9
35881,0.9,0.9,0.9,0.9,0.9,0.9
35882,0.9,0.9,0.9,0.9,0.9,0.9
35883,0.9,0.9,0.9,0.9,0.9,0.9
35884,0.9,0.9,0.9,0.9,0.9,0.9
35885,0.9,0.9,0.9,0.9,0.9,0.9
35886,0.9,0.9,0.9,0.9,0.9,0.9
35887,0.9,0.9,0.9,0.9,0.9,0.9
35888,0.9,0.9,0.9,0.9,0.9,0.9
35889,0.9,0.9,0.9,0.9,0.9,0.9
35890,0.9,0.9,0.9,0.9,0.9,0.9
35891,0.9,0.9,0.9,0.9,0.9,0.9
35892,0.9,0.9,0.9,0.9,0.9,0.9
